row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Xây dựng cơ bản,Xây dựng cơ bản,Xây dựng cơ bản,18.227.648.777,10.747.945.973,18227648777.0,10747945973.0
Đầu tư mua sắm,Đầu tư mua sắm,Đầu tư mua sắm,24.847.827.912,7.653.148.241,24847827912.0,7653148241.0
Sửa chữa lớn tài sản cố định,Sửa chữa lớn tài sản cố định,Sửa chữa lớn tài sản cố định,33.713.424.771,62.474.657.223,33713424771.0,62474657223.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,76.788.901.460,80.875.751.437,76788901460.0,80875751437.0
