row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước (đã được trình bày lại – Thuyết minh số 39),numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước (đã được trình bày lại – Thuyết minh số 39)
31,31,31,"III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",,5.820.025.630,7.000.000.000,,,5820025630.0,7000000000.0
33,33,33,Tiền thu từ đi vay,,3.880.680.269.651,2.905.342.309.369,,,3880680269651.0,2905342309369.0
34,34,34,Tiền trả nợ gốc vay,,(4.336.074.219.633),(2.592.838.754.496),,,-4336074219633.0,-2592838754496.0
36,36,36,"Cổ tức, lợi nhuận đã trả",26.3,(3.757.483.070.376),(1.678.981.344.470),,263.0,-3757483070376.0,-1678981344470.0
40,40,40,Lưu chuyển tiền thuần sử dụng vào hoạt động tài chính,,(4.207.056.994.728),(1.359.477.789.597),,,-4207056994728.0,-1359477789597.0
50,50,50,Lưu chuyển tiền thuần trong năm,,(4.491.141.016.519),1.180.915.513.679,,,-4491141016519.0,1180915513679.0
60,60,60,Tiền và tương đương tiền đầu năm,,7.935.974.303.078,6.755.058.789.399,,,7935974303078.0,6755058789399.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(7.842.056),-,,,-7842056.0,
70,70,70,Tiền và tương đương tiền cuối năm,4,3.444.825.444.503,7.935.974.303.078,,4.0,3444825444503.0,7935974303078.0
