row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Giá vốn bia,Giá vốn bia,Giá vốn bia,18.238.702.494.179,16.373.015.951.999,18238702494179.0,16373015951999.0
Giá vốn bao bì vật tư,Giá vốn bao bì vật tư,Giá vốn bao bì vật tư,3.641.004.141.684,2.868.520.764.309,3641004141684.0,2868520764309.0
Giá vốn nước giải khát,Giá vốn nước giải khát,Giá vốn nước giải khát,293.051.027.288,248.732.290.754,293051027288.0,248732290754.0
Giá vốn còn,Giá vốn còn,Giá vốn còn,42.095.708.465,45.836.863.572,42095708465.0,45836863572.0
Giá vốn rượu,Giá vốn rượu,Giá vốn rượu,25.265.568.474,26.224.299.402,25265568474.0,26224299402.0
Khác,Khác,Khác,61.023.701.931,83.655.900.178,61023701931.0,83655900178.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,22.301.142.642.021,19.645.986.070.214,22301142642021.0,19645986070214.0
