row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Phải thu ngắn hạn khác không là bên liên quan,a. Phải thu ngắn hạn khác không là bên liên quan,a. Phải thu ngắn hạn khác không là bên liên quan,468.152.536.698,652.768.092.140,468152536698.0,652768092140.0
Ông Đỗ Văn Trung,Ông Đỗ Văn Trung,Ông Đỗ Văn Trung,467.930.000.000,458.800.000.000,467930000000.0,458800000000.0
- Đặt cọc chuyển nhượng cổ phần (i),- Đặt cọc chuyển nhượng cổ phần (i),- Đặt cọc chuyển nhượng cổ phần (i),458.800.000.000,458.800.000.000,458800000000.0,458800000000.0
- Lãi từ đặt cọc chuyển nhượng cổ phần (ii),- Lãi từ đặt cọc chuyển nhượng cổ phần (ii),- Lãi từ đặt cọc chuyển nhượng cổ phần (ii),9.130.000.000,-,9130000000.0,
Công ty TNHH Mai Trang,Công ty TNHH Mai Trang,Công ty TNHH Mai Trang,-,126.666.420.775,,126666420775.0
Nhận chuyển nhượng hợp đồng góp vốn đầu tư,Nhận chuyển nhượng hợp đồng góp vốn đầu tư,Nhận chuyển nhượng hợp đồng góp vốn đầu tư,-,47.206.208.000,,47206208000.0
Công ty TNHH Đầu tư và Xây dựng Hạ tầng miền Bắc,Công ty TNHH Đầu tư và Xây dựng Hạ tầng miền Bắc,Công ty TNHH Đầu tư và Xây dựng Hạ tầng miền Bắc,-,20.000.000.000,,20000000000.0
Khác,Khác,Khác,222.536.698,95.463.365,222536698.0,95463365.0
b. Phải thu ngắn hạn khác là các bên liên quan(Chỉ tiết tại Thuyết minh số 34),b. Phải thu ngắn hạn khác là các bên liên quan(Chỉ tiết tại Thuyết minh số 34),b. Phải thu ngắn hạn khác là các bên liên quan(Chỉ tiết tại Thuyết minh số 34),450.000.000.000,450.000.000.000,450000000000.0,450000000000.0
Công ty Cổ phần Tập đoàn Sunshine,Công ty Cổ phần Tập đoàn Sunshine,Công ty Cổ phần Tập đoàn Sunshine,,,,
- Đặt cọc chuyển nhượng cổ phần (i),Công ty Cổ phần Tập đoàn Sunshine > - Đặt cọc chuyển nhượng cổ phần (i),- Đặt cọc chuyển nhượng cổ phần (i),450.000.000.000,450.000.000.000,450000000000.0,450000000000.0
,,,918.152.536.698,1.102.768.092.140,918152536698.0,1102768092140.0
