row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
,,,Giá trị/Số có khả năng trả nợ,Giá trị/Số có khả năng trả nợ,,
a. Phải trả người bán ngắn hạn không là bên liên quan,a. Phải trả người bán ngắn hạn không là bên liên quan,a. Phải trả người bán ngắn hạn không là bên liên quan,52.976.868.448,53.230.119.548,52976868448.0,53230119548.0
Công ty Cổ phần HASKY,Công ty Cổ phần HASKY,Công ty Cổ phần HASKY,20.368.400.486,16.370.645.922,20368400486.0,16370645922.0
Công ty Cổ phần Tập đoàn Truyền thông và Giải trí ODE,Công ty Cổ phần Tập đoàn Truyền thông và Giải trí ODE,Công ty Cổ phần Tập đoàn Truyền thông và Giải trí ODE,10.004.832.622,-,10004832622.0,
Công ty TNHH Tập đoàn thang máy Thiết bị Thăng Long,Công ty TNHH Tập đoàn thang máy Thiết bị Thăng Long,Công ty TNHH Tập đoàn thang máy Thiết bị Thăng Long,9.250.900.000,9.250.240.000,9250900000.0,9250240000.0
Công ty Cổ phần Phú Thành,Công ty Cổ phần Phú Thành,Công ty Cổ phần Phú Thành,6.121.901.084,6.267.118.978,6121901084.0,6267118978.0
Công ty Cổ phần Vimeco,Công ty Cổ phần Vimeco,Công ty Cổ phần Vimeco,-,16.635.028.600,,16635028600.0
Khác,Khác,Khác,7.230.834.256,4.707.086.048,7230834256.0,4707086048.0
b. Phải trả người bán ngắn hạn là các bên liên quan(Chi tiết tại Thuyết minh số 34),b. Phải trả người bán ngắn hạn là các bên liên quan(Chi tiết tại Thuyết minh số 34),b. Phải trả người bán ngắn hạn là các bên liên quan(Chi tiết tại Thuyết minh số 34),221.246.443,82.082.408.675,221246443.0,82082408675.0
,,,53.198.114.891,135.312.528.223,53198114891.0,135312528223.0
