row_label_raw,row_label_full,col_0,2024VND,numeric__2024VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,9.631.238.976,9631238976.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,51.890.086.949,51890086949.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(14.093.457.491),-14093457491.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(6.509.482.329),-6509482329.0
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(7.293.595.159),-7293595159.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,33.624.790.946,33624790946.0
