row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2024 VND,2023 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2024 VND,numeric__2023 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,24,30.355.932.466.016,27.545.495.830.023,1.0,24.0,30355932466016.0,27545495830023.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,24,215.681.525.107,139.821.133.893,2.0,24.0,215681525107.0,139821133893.0
Doanh thu thuần bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,24,30.140.250.940.909,27.405.674.696.130,10.0,24.0,30140250940909.0,27405674696130.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,25,22.615.854.932.536,21.275.838.726.581,11.0,25.0,22615854932536.0,21275838726581.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,7.524.396.008.373,6.129.835.969.549,20.0,,7524396008373.0,6129835969549.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,26,6.214.667.833.320,6.401.072.803.761,21.0,26.0,6214667833320.0,6401072803761.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,27,237.041.827.069,333.866.248.227,22.0,27.0,237041827069.0,333866248227.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,212.939.727.601,302.670.803.869,23.0,,212939727601.0,302670803869.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,28,5.731.593.249.269,5.060.228.851.210,25.0,28.0,5731593249269.0,5060228851210.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,29,658.100.933.011,574.907.192.073,26.0,29.0,658100933011.0,574907192073.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,7.112.327.832.344,6.561.906.481.800,30.0,,7112327832344.0,6561906481800.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,362.500.897,1.993.185.566,31.0,,362500897.0,1993185566.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,3.572.444.882,56.714.066,32.0,,3572444882.0,56714066.0
Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),40,,(3.209.943.985),1.936.471.500,40.0,,-3209943985.0,1936471500.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,7.109.117.888.359,6.563.842.953.300,50.0,,7109117888359.0,6563842953300.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,31,460.756.782.534,454.426.224.554,51.0,31.0,460756782534.0,454426224554.0
Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,52,31,(11.497.457.096),(151.722.440.437),52.0,31.0,-11497457096.0,-151722440437.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),60,,6.659.858.562.921,6.261.139.169.183,60.0,,6659858562921.0,6261139169183.0
