row_label_raw,row_label_full,2024VND,2023VND,numeric__2023VND
22.524.870.472.15190.984.460.385,22.524.870.472.15190.984.460.385,22.524.870.472.15190.984.460.385,21.235.406.003.24340.432.723.338,2.1235406003243403e+24
22.615.854.932.536,22.615.854.932.536,22.615.854.932.536,21.275.838.726.581,21275838726581.0
