row_label_raw,row_label_full,col_0,31/12/2024Giá gốc/Số có khả năngtrả nợVND,1/1/2024Giá gốc/Số có khả năngtrả nợVND,numeric__31/12/2024Giá gốc/Số có khả năngtrả nợVND,numeric__1/1/2024Giá gốc/Số có khả năngtrả nợVND
Phải trả các bên liên quan,Phải trả các bên liên quan,Phải trả các bên liên quan,2.156.222.570.288,1.762.372.924.260,2156222570288.0,1762372924260.0
Phải trả các bên thứ ba,Phải trả các bên thứ ba,Phải trả các bên thứ ba,216.671.623.658,199.097.307.059,216671623658.0,199097307059.0
,,,2.372.894.193.946,1.961.470.231.319,2372894193946.0,1961470231319.0
