row_label_raw,row_label_full,col_0,Mã số,2024 VND,2023 VND,numeric__Mã số,numeric__2024 VND,numeric__2023 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,01,7.109.117.888.359,6.563.842.953.300,1.0,7109117888359.0,6563842953300.0
Khấu hao và phân bổ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổ,Khấu hao và phân bổ,02,11.326.600.948,25.749.863.757,2.0,11326600948.0,25749863757.0
Các khoản dự phòng (Lãi)/lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng (Lãi)/lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Các khoản dự phòng (Lãi)/lỗ chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,03,90.984.460.385,40.432.723.338,3.0,90984460385.0,40432723338.0
Lãi từ thanh lý tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ thanh lý tài sản cố định,Lãi từ thanh lý tài sản cố định,04,(146.486.003),14.463.337,4.0,-146486003.0,14463337.0
"Thu nhập lãi tiền gửi, lợi nhuận được phân phối và thu nhập khác từ các hoạt động đầu tư","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi tiền gửi, lợi nhuận được phân phối và thu nhập khác từ các hoạt động đầu tư","Thu nhập lãi tiền gửi, lợi nhuận được phân phối và thu nhập khác từ các hoạt động đầu tư",05,(256.592.037),(1.060.531.681),5.0,-256592037.0,-1060531681.0
Chỉ phí lãi vay và chi phí thu xếp khoản vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chỉ phí lãi vay và chi phí thu xếp khoản vay,Chỉ phí lãi vay và chi phí thu xếp khoản vay,05,(6.201.854.124.892),(6.374.946.265.629),5.0,-6201854124892.0,-6374946265629.0
Chỉ phí lãi vay và chi phí thu xếp khoản vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chỉ phí lãi vay và chi phí thu xếp khoản vay,Chỉ phí lãi vay và chi phí thu xếp khoản vay,06,216.142.038.909,302.670.803.869,6.0,216142038909.0,302670803869.0
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,1.225.313.785.669,556.704.010.291,8.0,1225313785669.0,556704010291.0
Biến động các khoản phải thu và tài sản khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu và tài sản khác,Biến động các khoản phải thu và tài sản khác,09,48.299.893.621,(431.452.515.159),9.0,48299893621.0,-431452515159.0
Biến động hàng tồn kho,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,(152.201.180.824),(15.182.522.887),10.0,-152201180824.0,-15182522887.0
Biến động các khoản phải trả và nợ phải trả khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,246.390.065.723,917.648.907.988,11.0,246390065723.0,917648907988.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,210.077.012,12.606.248.054,12.0,210077012.0,12606248054.0
Biến động chứng khoán kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chứng khoán kinh doanh,Biến động chứng khoán kinh doanh,13,1.993.875.585.603,(1.193.448.463.321),13.0,1993875585603.0,-1193448463321.0
,,,,3.361.888.226.804,(153.124.335.034),,3361888226804.0,-153124335034.0
Tiền lãi vay và chi phí thu xếp khoản vay đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay và chi phí thu xếp khoản vay đã trả,Tiền lãi vay và chi phí thu xếp khoản vay đã trả,14,(247.615.542.255),(313.973.439.486),14.0,-247615542255.0,-313973439486.0
Thuế thu nhập doanh nghiệp đã nộp,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(481.400.074.169),(291.591.153.795),15.0,-481400074169.0,-291591153795.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,2.632.872.610.380,(758.688.928.315),20.0,2632872610380.0,-758688928315.0
