row_label_raw,row_label_full,col_0,Mã số,2024 VND,2023 VND,numeric__Mã số,numeric__2024 VND,numeric__2023 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
"Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác","Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác",21,(46.811.321.731),(16.406.142.670),21.0,-46811321731.0,-16406142670.0
Tiền thu từ thanh lý tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định,Tiền thu từ thanh lý tài sản cố định,22,2.114.496.683,1.278.170.407,22.0,2114496683.0,1278170407.0
Tiền chi cho vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho vay,Tiền chi cho vay,23,(2.041.000.000.000),(490.000.000.000),23.0,-2041000000000.0,-490000000000.0
Gửi tiền gửi ngân hàng có kỳ hạn và tiền chi cho các hoạt động đầu tư khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Gửi tiền gửi ngân hàng có kỳ hạn và tiền chi cho các hoạt động đầu tư khác,Gửi tiền gửi ngân hàng có kỳ hạn và tiền chi cho các hoạt động đầu tư khác,23,(12.233.250.673.768),(17.465.237.815.035),23.0,-12233250673768.0,-17465237815035.0
Tiền thu các khoản cho vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu các khoản cho vay,Tiền thu các khoản cho vay,24,1.980.000.000.000,300.000.000.000,24.0,1980000000000.0,300000000000.0
Rút tiền gửi ngân hàng có kỳ hạn và tiền thu từ các hoạt động đầu tư khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Rút tiền gửi ngân hàng có kỳ hạn và tiền thu từ các hoạt động đầu tư khác,Rút tiền gửi ngân hàng có kỳ hạn và tiền thu từ các hoạt động đầu tư khác,24,20.146.819.230.000,11.345.537.815.035,24.0,20146819230000.0,11345537815035.0
Tiền chi đầu tư góp vốn vào các công ty con,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư góp vốn vào các công ty con,Tiền chi đầu tư góp vốn vào các công ty con,25,(327.100.000.000),(75.500.000.000),25.0,-327100000000.0,-75500000000.0
"Tiền thu lãi từ tiền gửi ngân hàng, cho vay,các hoạt động đầu tư khác và lợi nhuận đượcphân phối","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi từ tiền gửi ngân hàng, cho vay,các hoạt động đầu tư khác và lợi nhuận đượcphân phối","Tiền thu lãi từ tiền gửi ngân hàng, cho vay,các hoạt động đầu tư khác và lợi nhuận đượcphân phối",27,9.901.342.088.276,6.572.959.493.827,27.0,9901342088276.0,6572959493827.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,17.382.113.819.460,172.631.521.564,30.0,17382113819460.0,172631521564.0
