row_label_raw,row_label_full,(481.821.246.199),(192.000.336.123),numeric__(192.000.336.123)
23.762.120.150,23.762.120.150,23.762.120.150,2.466.005.855,2466005855.0
-,-,-,(36.922.000.000),-36922000000.0
17.000.000.000,17.000.000.000,17.000.000.000,22.396.032.777,22396032777.0
(197.515.388.947),(197.515.388.947),(197.515.388.947),(74.196.385.934),-74196385934.0
1.200.000.000,1.200.000.000,1.200.000.000,-,
4.455.002.453,1.200.000.000 > 4.455.002.453,4.455.002.453,2.408.987.353,2408987353.0
(632.919.512.543),1.200.000.000 > (632.919.512.543),(632.919.512.543),(275.847.696.072),-275847696072.0
