row_label_raw,row_label_full,col_0,Số đầu năm,Số đầu năm_1,Phát sinh trong năm,Phát sinh trong năm_1,Số cuối năm,Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Phát sinh trong năm,numeric__Phát sinh trong năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1
,,,Phải nộp,Phải thu,Số phải nộp,Số đã nộp,Phải nộp,Phải thu,,,,,,
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,-,53.755.185,97.636.363,(63.045.454),34.590.909,53.755.185,,53755185.0,97636363.0,-63045454.0,34590909.0,53755185.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,11.632.695.526,-,66.158.924.178,(63.433.657.343),14.357.962.361,-,11632695526.0,,66158924178.0,-63433657343.0,14357962361.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,-,1.257.327.597,(1.127.293.617),130.033.980,-,,,1257327597.0,-1127293617.0,130033980.0,
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,-,-,389.831.260,(389.831.260),-,-,,,389831260.0,-389831260.0,,
Cộng,Cộng,Cộng,11.632.695.526,53.755.185,67.903.719.398,(65.013.827.674),14.522.587.250,53.755.185,11632695526.0,53755185.0,67903719398.0,-65013827674.0,14522587250.0,53755185.0
