row_label_raw,row_label_full,Số đầu năm,Số tiền vay phát sinh trong năm,Kết chuyển sang vay và nợ ngắn hạn,Số tiền vay đã trả trong năm,Số cuối năm,numeric__Số tiền vay phát sinh trong năm,numeric__Kết chuyển sang vay và nợ ngắn hạn,numeric__Số tiền vay đã trả trong năm,numeric__Số cuối năm
-,-,-,50.700.000.000,-,(50.700.000.000),-,50700000000.0,,-50700000000.0,
-,-,-,50.700.000.000,-,(50.700.000.000),-,50700000000.0,,-50700000000.0,
10.210.640.000,10.210.640.000,10.210.640.000,-,14.552.862.617,(10.210.640.000),14.552.862.617,,14552862617.0,-10210640000.0,14552862617.0
2.324.000.000,2.324.000.000,2.324.000.000,-,2.594.000.000,(2.324.000.000),2.594.000.000,,2594000000.0,-2324000000.0,2594000000.0
7.886.640.000,7.886.640.000,7.886.640.000,-,7.886.640.000,(7.886.640.000),7.886.640.000,,7886640000.0,-7886640000.0,7886640000.0
-,-,-,-,4.072.222.617,-,4.072.222.617,,4072222617.0,,4072222617.0
10.210.640.000,10.210.640.000,10.210.640.000,56.112.249.077,14.552.862.617,(60.910.640.000),14.552.862.617,56112249077.0,14552862617.0,-60910640000.0,14552862617.0
