row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,822.508.830,-,822508830.0,
Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,483.684.945,-,483684945.0,
Công ty Cổ phần CBOT Việt Nam,Công ty Cổ phần CBOT Việt Nam,Công ty Cổ phần CBOT Việt Nam,653.445.205,-,653445205.0,
"Phải trả tiền mua Vật tư, hàng hóa chưa Hóa đơn","Phải trả tiền mua Vật tư, hàng hóa chưa Hóa đơn","Phải trả tiền mua Vật tư, hàng hóa chưa Hóa đơn",23.369.290.733,-,23369290733.0,
Phải trả tiền Chế độ Bảo hiểm xã hội,Phải trả tiền Chế độ Bảo hiểm xã hội,Phải trả tiền Chế độ Bảo hiểm xã hội,31.360.000,-,31360000.0,
Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Nam An Khánh),Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Nam An Khánh),Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Nam An Khánh),4.600.000.000,-,4600000000.0,
Phải trả tiền mua cổ phần Ông Hoàng Văn Định (CSH Công ty Bảo Ngọc),Phải trả tiền mua cổ phần Ông Hoàng Văn Định (CSH Công ty Bảo Ngọc),Phải trả tiền mua cổ phần Ông Hoàng Văn Định (CSH Công ty Bảo Ngọc),3.000.000.000,3.000.000.000,3000000000.0,3000000000.0
Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Bắc An Khánh),Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Bắc An Khánh),Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Bắc An Khánh),-,4.200.000.000,,4200000000.0
Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Đông An Khánh),Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Đông An Khánh),Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Đông An Khánh),-,5.000.000.000,,5000000000.0
Các khoản phải trả ngắn hạn khác,Các khoản phải trả ngắn hạn khác,Các khoản phải trả ngắn hạn khác,1.415.621.751,387.394.952,1415621751.0,387394952.0
Cộng,Cộng,Cộng,34.375.911.464,12.587.394.952,34375911464.0,12587394952.0
