row_label_raw,row_label_full,Số đầu năm,Số tiền vay phát sinh trong năm,Số tiền vay đã trả trong năm,Kết chuyển sang vay và nợ ngắn hạn,Số cuối năm,numeric__Số tiền vay phát sinh trong năm,numeric__Số tiền vay đã trả trong năm,numeric__Kết chuyển sang vay và nợ ngắn hạn,numeric__Số cuối năm
64.318.000.959,64.318.000.959,64.318.000.959,99.090.750.439,(328.709.000),(14.552.862.617),148.527.179.781,99090750439.0,-328709000.0,-14552862617.0,148527179781.0
27.295.220.959,27.295.220.959,27.295.220.959,-,-,(2.594.000.000),24.701.220.959,,,-2594000000.0,24701220959.0
37.022.780.000,37.022.780.000,37.022.780.000,-,(328.709.000),(7.886.640.000),28.807.431.000,,-328709000.0,-7886640000.0,28807431000.0
-,-,-,99.090.750.439,-,(4.072.222.617),95.018.527.822,99090750439.0,,-4072222617.0,95018527822.0
64.318.000.959,64.318.000.959,64.318.000.959,99.090.750.439,(328.709.000),(14.552.862.617),148.527.179.781,99090750439.0,-328709000.0,-14552862617.0,148527179781.0
