row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,14.552.862.617,14.552.862.617,10.210.640.000,10.210.640.000,14552862617.0,14552862617.0,10210640000.0,10210640000.0
Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh - Chi nhánh Tiền Giang,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh - Chi nhánh Tiền Giang,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh - Chi nhánh Tiền Giang,2.594.000.000,2.594.000.000,2.324.000.000,2.324.000.000,2594000000.0,2594000000.0,2324000000.0,2324000000.0
Ngân hàng TMCP Á Châu,Ngân hàng TMCP Á Châu,Ngân hàng TMCP Á Châu,7.886.640.000,7.886.640.000,7.886.640.000,7.886.640.000,7886640000.0,7886640000.0,7886640000.0,7886640000.0
Ngân hàng TMCP Tiên Phong - Chi nhánh TP Hồ Chí Minh,Ngân hàng TMCP Tiên Phong - Chi nhánh TP Hồ Chí Minh,Ngân hàng TMCP Tiên Phong - Chi nhánh TP Hồ Chí Minh,4.072.222.617,4.072.222.617,-,-,4072222617.0,4072222617.0,,
Cộng,Cộng,Cộng,14.552.862.617,14.552.862.617,10.210.640.000,10.210.640.000,14552862617.0,14552862617.0,10210640000.0,10210640000.0
