row_label_raw,row_label_full,col_0,31.12.2024 > Giá trị VND,31.12.2024 > Dự phòng VND,01.01.2024 > Giá trị VND,01.01.2024 > Dự phòng VND,31.12.2024 > VND,31.12.2024 > VND_1,01.01.2024,01.01.2024_1,numeric__31.12.2024 > Giá trị VND,numeric__31.12.2024 > Dự phòng VND,numeric__01.01.2024 > Giá trị VND,numeric__01.01.2024 > Dự phòng VND,numeric__31.12.2024 > VND,numeric__31.12.2024 > VND_1,numeric__01.01.2024,numeric__01.01.2024_1
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,208.778.760.864,-,179.484.852.952,-,208.778.760.864,179.484.852.952,,,208778760864.0,,179484852952.0,,208778760864.0,179484852952.0,,
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,237.371.261.201,-,293.831.242.323,-,237.371.261.201,293.831.242.323,,,237371261201.0,,293831242323.0,,237371261201.0,293831242323.0,,
Vay và nợ,Vay và nợ,Vay và nợ,242.557.844.002,-,294.775.395.123,-,242.557.844.002,294.775.395.123,,,242557844002.0,,294775395123.0,,242557844002.0,294775395123.0,,
Phải trả người lao động,Phải trả người lao động,Phải trả người lao động,22.384.273.646,-,9.735.570.527,-,22.384.273.646,9.735.570.527,,,22384273646.0,,9735570527.0,,22384273646.0,9735570527.0,,
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,516.083.793.585,-,9.698.279.777,-,516.083.793.585,9.698.279.777,,,516083793585.0,,9698279777.0,,516083793585.0,9698279777.0,,
Total,Total,Total,1.227.175.933.298,-,787.525.340.702,-,1.227.175.933.298,787.525.340.702,,,1227175933298.0,,787525340702.0,,1227175933298.0,787525340702.0,,
