row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,31.12.2024VND,01.01.2024VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2024VND,numeric__01.01.2024VND
PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,PHẢI THU KHÁCH HÀNG NGẮN HẠN,839.372.201.777,657.330.308.317,,,839372201777.0,657330308317.0
Công ty Cổ phần BOT BắcGiang - Lạng Sơn,Công ty Cổ phần BOT BắcGiang - Lạng Sơn,Công ty Cổ phần BOT BắcGiang - Lạng Sơn,Công ty con,"Duy tu bảo dưỡng hầm, đườngVận hành các trạm thu phíThi công xây lắpCộng",12.791.016.47713.789.448.1503.786.886.50030.367.351.127,10.929.722.85713.788.447.7503.786.886.50028.505.057.107,,,1.2791016477137895e+42,1.0929722857137884e+42
Công ty Cổ phần Đầu tư ĐèoCả,Công ty Cổ phần Đầu tư ĐèoCả,Công ty Cổ phần Đầu tư ĐèoCả,Công ty con,"Duy tu bảo dưỡng hầm, đườngVận hành các trạm thu phíThi công xây lắpDịch vụ khácCộng",256.758.677.55126.198.681.605109.149.547.796965.076.270393.071.983.222,173.789.472.95220.895.268.405118.932.133.320965.076.270314.581.950.947,,,2.56758677551262e+55,1.7378947295220895e+55
Công ty Cổ phần Phước TượngPhú Gia BOT,Công ty Cổ phần Phước TượngPhú Gia BOT,Công ty Cổ phần Phước TượngPhú Gia BOT,Công ty con,"Vận hành các trạm thu phíThi công xây lắpDuy tu bảo dưỡng hầm, đườngCộng",669.992.7601.560.650.63031.750.151.73033.980.795.120,530.590.7601.535.266.63028.928.573.73030.994.431.120,,,6.699927601560651e+40,5.305907601535267e+40
