row_label_raw,row_label_full,31.12.2024,Vận hành các trạm thu phí VND,Hoạt động xây lắp VND,"Duy tu bảo dưỡng hầm, đường VND",Dịch vụ trung chuyển VND,Hoạt động khác VND,Tổng cộng VND,numeric__Vận hành các trạm thu phí VND,numeric__Hoạt động xây lắp VND,"numeric__Duy tu bảo dưỡng hầm, đường VND",numeric__Dịch vụ trung chuyển VND,numeric__Hoạt động khác VND,numeric__Tổng cộng VND
Tải sản bộ phận Tài sản không phân bổ,Tải sản bộ phận Tài sản không phân bổ,Tải sản bộ phận Tài sản không phân bổ,-,874.106.859.349,403.524.601.918,20.201.754.800,77.609.109.820,1.375.442.325.887,,874106859349.0,403524601918.0,20201754800.0,77609109820.0,1375442325887.0
Tải sản bộ phận Tài sản không phân bổ,Tải sản bộ phận Tài sản không phân bổ,Tải sản bộ phận Tài sản không phân bổ,-,874.106.859.349,403.524.601.918,20.201.754.800,77.609.109.820,4.799.061.041.741,,874106859349.0,403524601918.0,20201754800.0,77609109820.0,4799061041741.0
Tổng tài sản,Tổng tài sản,Tổng tài sản,-,874.106.859.349,403.524.601.918,20.201.754.800,77.609.109.820,6.174.503.367.628,,874106859349.0,403524601918.0,20201754800.0,77609109820.0,6174503367628.0
Nợ phải trả bộ phân Nợ phải trả không phân bổ,Nợ phải trả bộ phân Nợ phải trả không phân bổ,Nợ phải trả bộ phân Nợ phải trả không phân bổ,-,301.119.294.182,10.933.673.620,-,38.120.986.510,350.173.954.312,,301119294182.0,10933673620.0,,38120986510.0,350173954312.0
Nợ phải trả bộ phân Nợ phải trả không phân bổ,Nợ phải trả bộ phân Nợ phải trả không phân bổ,Nợ phải trả bộ phân Nợ phải trả không phân bổ,-,301.119.294.182,10.933.673.620,-,38.120.986.510,1.092.988.107.258,,301119294182.0,10933673620.0,,38120986510.0,1092988107258.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,-,301.119.294.182,10.933.673.620,-,38.120.986.510,1.443.162.061.570,,301119294182.0,10933673620.0,,38120986510.0,1443162061570.0
