row_label_raw,row_label_full,col_0,31.12.2024,31.12.2024_1,01.01.2024,01.01.2024_1,numeric__31.12.2024,numeric__31.12.2024_1,numeric__01.01.2024,numeric__01.01.2024_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Chi phí sản xuất kinh doanh dở dang (*),Chi phí sản xuất kinh doanh dở dang (*),Chi phí sản xuất kinh doanh dở dang (*),42.215.764.593,-,59.003.359.811,-,42215764593.0,,59003359811.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",25.239.694.608,-,17.973.383.568,-,25239694608.0,,17973383568.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",209.983.054,-,313.670.959,-,209983054.0,,313670959.0,
Thành phẩm,Thành phẩm,Thành phẩm,28.600.826,-,-,-,28600826.0,,,
Hàng hóa,Hàng hóa,Hàng hóa,20.891.549,-,-,-,20891549.0,,,
Cộng,Cộng,Cộng,67.714.934.630,-,77.290.414.338,-,67714934630.0,,77290414338.0,
