row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,31.12.2024VND,01.01.2024VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2024VND,numeric__01.01.2024VND
ỨNG TRƯỚC TỪ KHÁCH HÀNG DÀI HẠN,ỨNG TRƯỚC TỪ KHÁCH HÀNG DÀI HẠN,ỨNG TRƯỚC TỪ KHÁCH HÀNG DÀI HẠN,ỨNG TRƯỚC TỪ KHÁCH HÀNG DÀI HẠN,,100.000.000.000,-,,,100000000000.0,
Công ty Cổ phần cao tốc Đồng Đăng - Trà Lĩnh,Công ty Cổ phần cao tốc Đồng Đăng - Trà Lĩnh,Công ty Cổ phần cao tốc Đồng Đăng - Trà Lĩnh,"Công ty liên kết, Công ty có liên quan của Phó chủ tịch HĐQT Nguyễn Hữu Hùng, Thành viên HĐQT kiểm TGD Nguyễn Quang Huy",Ứng trước từ khách hàng dài hạn,100.000.000.000,-,,,100000000000.0,
Công ty Cổ phần cao tốc Đồng Đăng - Trà Lĩnh,Công ty Cổ phần cao tốc Đồng Đăng - Trà Lĩnh,Công ty Cổ phần cao tốc Đồng Đăng - Trà Lĩnh,"Công ty liên kết, Công ty có liên quan của Phó chủ tịch HĐQT Nguyễn Hữu Hùng, Thành viên HĐQT kiểm TGD Nguyễn Quang Huy",Cộng,100.000.000.000,-,,,100000000000.0,
PHẢI TRẢ NGẮN HẠN KHÁC,PHẢI TRẢ NGẮN HẠN KHÁC,PHẢI TRẢ NGẮN HẠN KHÁC,PHẢI TRẢ NGẮN HẠN KHÁC,,507.900.000.000,-,,,507900000000.0,
Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty mẹ,Nhận chuyển nhượng cổ phần Cộng,507.900.000.000,-,,,507900000000.0,
Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty Cổ phần Tập Đoàn Đèo Cả,Công ty mẹ,Nhận chuyển nhượng cổ phần Cộng,507.900.000.000,-,,,507900000000.0,
