row_label_raw,row_label_full,STT,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ lợi ích_1,Tỷ lệ quyền biểu quyết,Tỷ lệ quyền biểu quyết_1,numeric__Tên công ty,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ lợi ích_1,numeric__Tỷ lệ quyền biểu quyết,numeric__Tỷ lệ quyền biểu quyết_1
STT,STT,STT,Tên công ty,Địa chỉ,31.12.2024,01.01.2024,31.12.2024,01.01.2024,,,31122024.0,1012024.0,31122024.0,1012024.0
1,1,1,Công ty Cổ phần Đầu tư BOT Đèo Cả Khánh Hòa,"278 Thụy Khê, Phường Thụy Khê, Quận Tây Hồ, Thành phố Hà Nội, Việt Nam",47.34%,47.21%,50.00%,50.00%,,,47.34,47.21,50.0,50.0
2,2,2,Công ty Cổ phần Cao tốc Đồng Đăng - Trà Lĩnh,"Số 320 tổ 11, Phường Sông Bằng, Thành phố Cao Bằng, Tĩnh Cao Bằng",42.31%,0%,55.00%,0%,,,42.31,0.0,55.0,0.0
3,3,3,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,"Thôn Lương Cang, Xã Nhơn Sơn, Huyện Ninh Sơn, Tĩnh Ninh Thuận",38.00%,0%,38.00%,0%,,,38.0,0.0,38.0,0.0
4,4,4,Công ty Cổ phần BOT Bắc Giang - Lạng Sơn - Hữu Nghị,"Tầng 11, Tòa nhà văn phòng Thắng Long tại 98A Nguy Như Kon Tum, Phường Nhân Chính, Quận Thanh Xuân, TP Hà Nội, Việt Nam",31.60%,31.60%,31.60%,31.60%,,,31.6,31.6,31.6,31.6
