row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2024VND,2023VND,,
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",5.520.928.896,7.369.844.324,5520928896.0,7369844324.0
Lãi từ hợp đồng hợp tác kinh doanh,Lãi từ hợp đồng hợp tác kinh doanh,Lãi từ hợp đồng hợp tác kinh doanh,38.564.448.692,9.113.116.478,38564448692.0,9113116478.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",10.484.602.990,5.191.643.351,10484602990.0,5191643351.0
Cộng,Cộng,Cộng,54.569.980.578,21.674.604.153,54569980578.0,21674604153.0
