row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2024VND,2023VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",619.358.925.387,514.619.653.577,619358925387.0,514619653577.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,670.985.781.706,322.486.702.801,670985781706.0,322486702801.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,48.718.417.346,45.178.475.399,48718417346.0,45178475399.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,20.818.512.149,17.186.496.897,20818512149.0,17186496897.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,143.141.661.980,256.306.683.104,143141661980.0,256306683104.0
Cộng,Cộng,Cộng,1.503.023.298.568,1.155.778.011.778,1503023298568.0,1155778011778.0
