row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,31.12.2024VND,01.01.2024VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2024VND,numeric__01.01.2024VND
PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo),,,,
Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đèo Cả,PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo) > Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đèo Cả,Công ty Cổ phần Quản lý và Khai thác đường Cao tốc Đèo Cả,Công ty có liên quan của PTGD Lê Châu Thắng; Thành viên HĐQT kiểm TGD Nguyễn Quang Huy; Phó TGD Thường trực Trần Văn Chí; PTGD Nguyễn Quỳnh Mai; Kế toán trưởng Nguyễn Vănmath; Phụ trách quản trị công ty Trần Tấn Huy,Thuê xe Cộng,2.935.663.3012.935.663.301,1.470.201.4871.470.201.487,,,2.9356633012935664e+19,1.47020148714702e+19
Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo) > Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,"Công ty có liên quan của Chủ tịch HĐQT Hồ Minh Hoàng, Phó Chủ tịch HĐQT Nguyễn Tấn Đông, Thành viên HĐQT Võ Thụy Linh","Thuê xeDuy tu bảo dưỡng hàm, đường Cộng",388.363.63513.158.482.56213.546.846.197,388.363.63514.197.437.29714.585.800.932,,,3.8836363513158483e+30,3.8836363514197435e+30
Công ty Cổ phần Xây dựng Đèo Cả,PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo) > Công ty Cổ phần Xây dựng Đèo Cả,Công ty Cổ phần Xây dựng Đèo Cả,Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Hữu Hùng đến ngày 24/04/2024,Thi công xây lắp Cộng,-,51.687.063.34851.687.063.348,,,,5.168706334851688e+21
Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,PHẢI THU KHÁCH HÀNG NGẮN HẠN (tiếp theo) > Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,"Công ty liên kết, Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Tấn Đông",Thi công xây lắp Cộng,144.798.132.784144.798.132.784,70.600.560.45370.600.560.453,,,1.447981327841448e+23,7.0600560453706e+21
