row_label_raw,row_label_full,col_0,01.01.2024VND,Số phải nộp trong nămVND,Số đã thực nộp trong nămVND,31.12.2024VND,numeric__01.01.2024VND,numeric__Số phải nộp trong nămVND,numeric__Số đã thực nộp trong nămVND,numeric__31.12.2024VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,42.804.367.042,53.474.484.246,46.963.438.756,49.315.412.532,42804367042.0,53474484246.0,46963438756.0,49315412532.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,18.564.757.536,38.175.250.427,32.933.823.099,23.806.184.864,18564757536.0,38175250427.0,32933823099.0,23806184864.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,69.246.415,1.099.265.378,1.082.924.017,85.587.776,69246415.0,1099265378.0,1082924017.0,85587776.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,16.102.365,16.102.365,-,,16102365.0,16102365.0,
Thuế khác,Thuế khác,Thuế khác,-,171.567.100,171.567.100,-,,171567100.0,171567100.0,
Cộng,Cộng,Cộng,61.438.370.993,92.936.669.516,81.167.855.337,73.207.185.172,61438370993.0,92936669516.0,81167855337.0,73207185172.0
