row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
"Thi công xây dựng hệ thống đường lăn và Sân dỗ Máy bay, cung cấp hệ thống đèn chiếu sáng (phần sân dỗ)","Thi công xây dựng hệ thống đường lăn và Sân dỗ Máy bay, cung cấp hệ thống đèn chiếu sáng (phần sân dỗ)","Thi công xây dựng hệ thống đường lăn và Sân dỗ Máy bay, cung cấp hệ thống đèn chiếu sáng (phần sân dỗ)",274.393.952.913,-,274393952913.0,
Xây dựng nhà khách - Cảng Hàng không Quốc tế Nội Bài,Xây dựng nhà khách - Cảng Hàng không Quốc tế Nội Bài,Xây dựng nhà khách - Cảng Hàng không Quốc tế Nội Bài,235.830.514.808,235.830.514.808,235830514808.0,235830514808.0
Nhà ga hành khách - Cảng Hàng không Thọ Xuân,Nhà ga hành khách - Cảng Hàng không Thọ Xuân,Nhà ga hành khách - Cảng Hàng không Thọ Xuân,229.059.199.604,229.059.199.604,229059199604.0,229059199604.0
Xây dựng nhà ga hành khách Cảng Hàng không Liên Khương,Xây dựng nhà ga hành khách Cảng Hàng không Liên Khương,Xây dựng nhà ga hành khách Cảng Hàng không Liên Khương,-,252.807.118.943,,252807118943.0
Xây dựng nhà ga hành khách Cảng Hàng không Buôn Mê Thuột,Xây dựng nhà ga hành khách Cảng Hàng không Buôn Mê Thuột,Xây dựng nhà ga hành khách Cảng Hàng không Buôn Mê Thuột,-,245.905.940.778,,245905940778.0
"Đền bù, giải phóng mặt bằng dự án mở rộng Cảng Hàng không Quốc tế Đà Nẵng","Đền bù, giải phóng mặt bằng dự án mở rộng Cảng Hàng không Quốc tế Đà Nẵng","Đền bù, giải phóng mặt bằng dự án mở rộng Cảng Hàng không Quốc tế Đà Nẵng",-,67.612.872.236,,67612872236.0
Xây dựng Nhà ga hành khách - Cảng Hàng không Tuy Hòa,Xây dựng Nhà ga hành khách - Cảng Hàng không Tuy Hòa,Xây dựng Nhà ga hành khách - Cảng Hàng không Tuy Hòa,204.100.713.319,204.100.713.319,204100713319.0,204100713319.0
Mở rộng Sản dỗ Máy bay phía Bắc đường lăn song song đoạn từ NS đến E6 - Cảng Hàng không Quốc tế Tân Sơn Nhất,Mở rộng Sản dỗ Máy bay phía Bắc đường lăn song song đoạn từ NS đến E6 - Cảng Hàng không Quốc tế Tân Sơn Nhất,Mở rộng Sản dỗ Máy bay phía Bắc đường lăn song song đoạn từ NS đến E6 - Cảng Hàng không Quốc tế Tân Sơn Nhất,175.251.664.509,-,175251664509.0,
"Cải tạo, nâng cấp sân dỗ máy bay trước nhà ga Quốc tế Cảng Hàng không Đà Nẵng","Cải tạo, nâng cấp sân dỗ máy bay trước nhà ga Quốc tế Cảng Hàng không Đà Nẵng","Cải tạo, nâng cấp sân dỗ máy bay trước nhà ga Quốc tế Cảng Hàng không Đà Nẵng",156.612.255.208,-,156612255208.0,
Mở rộng sân dỗ máy bay về phía Bắc và xây mới đường lăn E7 Cảng Hàng không Đà Nẵng,Mở rộng sân dỗ máy bay về phía Bắc và xây mới đường lăn E7 Cảng Hàng không Đà Nẵng,Mở rộng sân dỗ máy bay về phía Bắc và xây mới đường lăn E7 Cảng Hàng không Đà Nẵng,135.708.500.294,-,135708500294.0,
Đường tầng và sân dỗ ô tô - Cảng Hàng không Vinh,Đường tầng và sân dỗ ô tô - Cảng Hàng không Vinh,Đường tầng và sân dỗ ô tô - Cảng Hàng không Vinh,119.578.626.442,119.578.626.442,119578626442.0,119578626442.0
Xây dựng sân dỗ máy bay - Cảng Hàng không Thọ Xuân,Xây dựng sân dỗ máy bay - Cảng Hàng không Thọ Xuân,Xây dựng sân dỗ máy bay - Cảng Hàng không Thọ Xuân,96.897.533.229,96.897.533.229,96897533229.0,96897533229.0
Đường vào Cảng Hàng không Quốc tế Phú Quốc,Đường vào Cảng Hàng không Quốc tế Phú Quốc,Đường vào Cảng Hàng không Quốc tế Phú Quốc,95.664.499.385,95.664.499.385,95664499385.0,95664499385.0
"Sửa chữa Nhà ga hành khách, sân dỗ ô tô Cảng Hàng không Quốc tế Phú Bài","Sửa chữa Nhà ga hành khách, sân dỗ ô tô Cảng Hàng không Quốc tế Phú Bài","Sửa chữa Nhà ga hành khách, sân dỗ ô tô Cảng Hàng không Quốc tế Phú Bài",85.541.084.102,85.541.084.102,85541084102.0,85541084102.0
Xây dựng Đường lăn và sân dỗ máy bay - Cảng Hàng không Tuy Hòa (phần sân dỗ),Xây dựng Đường lăn và sân dỗ máy bay - Cảng Hàng không Tuy Hòa (phần sân dỗ),Xây dựng Đường lăn và sân dỗ máy bay - Cảng Hàng không Tuy Hòa (phần sân dỗ),85.437.641.390,85.437.641.390,85437641390.0,85437641390.0
"Xây dựng đường hạ cắt cánh, đường lăn, sân dỗ máy bay Cảng Hàng không Phú Quốc (phần sân dỗ)","Xây dựng đường hạ cắt cánh, đường lăn, sân dỗ máy bay Cảng Hàng không Phú Quốc (phần sân dỗ)","Xây dựng đường hạ cắt cánh, đường lăn, sân dỗ máy bay Cảng Hàng không Phú Quốc (phần sân dỗ)",77.410.272.396,77.410.272.396,77410272396.0,77410272396.0
Nhà khách Cảng Hàng không Quốc tế Đà Nẵng,Nhà khách Cảng Hàng không Quốc tế Đà Nẵng,Nhà khách Cảng Hàng không Quốc tế Đà Nẵng,74.825.064.014,-,74825064014.0,
"Sửa chữa, mở rộng nhà ga Hành khách - Cảng Hàng không Quốc tế Cam Ranh","Sửa chữa, mở rộng nhà ga Hành khách - Cảng Hàng không Quốc tế Cam Ranh","Sửa chữa, mở rộng nhà ga Hành khách - Cảng Hàng không Quốc tế Cam Ranh",71.073.321.265,71.073.321.265,71073321265.0,71073321265.0
Mở rộng sân dỗ máy bay - Cảng Hàng không Quốc tế Pleiku,Mở rộng sân dỗ máy bay - Cảng Hàng không Quốc tế Pleiku,Mở rộng sân dỗ máy bay - Cảng Hàng không Quốc tế Pleiku,58.550.082.438,-,58550082438.0,
Mở rộng sân dỗ máy bay - Cảng Hàng không Quốc tế Phú Bài,Mở rộng sân dỗ máy bay - Cảng Hàng không Quốc tế Phú Bài,Mở rộng sân dỗ máy bay - Cảng Hàng không Quốc tế Phú Bài,49.171.581.949,49.171.581.949,49171581949.0,49171581949.0
