row_label_raw,row_label_full,col_0,Năm nay,Từ 01/4/2016đến 31/12/2016(Trình bày lại),numeric__Năm nay,numeric__Từ 01/4/2016đến 31/12/2016(Trình bày lại)
,,,VND,VND,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,96.059.178.215,75.244.790.879,96059178215.0,75244790879.0
Lỗ chênh lệch tỷ giá trong năm/kỳ,Lỗ chênh lệch tỷ giá trong năm/kỳ,Lỗ chênh lệch tỷ giá trong năm/kỳ,10.738.294.716,14.671.110.356,10738294716.0,14671110356.0
Lỗ chênh lệch tỷ giá đánh giá cuối năm/kỳ,Lỗ chênh lệch tỷ giá đánh giá cuối năm/kỳ,Lỗ chênh lệch tỷ giá đánh giá cuối năm/kỳ,489.588.948.149,-,489588948149.0,
Dự phòng khoản đầu tư tài chính dài hạn,Dự phòng khoản đầu tư tài chính dài hạn,Dự phòng khoản đầu tư tài chính dài hạn,-,1.300.000.000,,1300000000.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,-,97.727.273,,97727273.0
Điều chỉnh giá trị thoái vốn,Điều chỉnh giá trị thoái vốn,Điều chỉnh giá trị thoái vốn,-,(3.770.382.900),,-3770382900.0
,,,596.386.421.080,87.543.245.608,596386421080.0,87543245608.0
