row_label_raw,row_label_full,col_0,Năm nay,Từ 01/4/2016đến 31/12/2016(Trình bày lại),numeric__Năm nay,numeric__Từ 01/4/2016đến 31/12/2016(Trình bày lại)
,,,VND,VND,,
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,1.061.477.046.442,603.510.519.028,1061477046442.0,603510519028.0
Lãi chênh lệch tỷ giá trong năm/kỳ,Lãi chênh lệch tỷ giá trong năm/kỳ,Lãi chênh lệch tỷ giá trong năm/kỳ,12.227.182.718,11.036.365.818,12227182718.0,11036365818.0
Lãi chênh lệch tỷ giá đánh giá cuối năm/kỳ,Lãi chênh lệch tỷ giá đánh giá cuối năm/kỳ,Lãi chênh lệch tỷ giá đánh giá cuối năm/kỳ,-,248.100.747.890,,248100747890.0
Cổ tức lợi nhuận được chia,Cổ tức lợi nhuận được chia,Cổ tức lợi nhuận được chia,201.755.619.309,62.557.546.500,201755619309.0,62557546500.0
Lãi từ hoạt động thoái vốn,Lãi từ hoạt động thoái vốn,Lãi từ hoạt động thoái vốn,2.703.130.000,75.774.545.328,2703130000.0,75774545328.0
,,,1.278.162.978.469,1.000.979.724.564,1278162978469.0,1000979724564.0
