row_label_raw,row_label_full,col_0,Số lượng cổ phiếu,Số lượng cổ phiếu_1,numeric__Số lượng cổ phiếu,numeric__Số lượng cổ phiếu_1
,,,Số đầu năm,Số cuối năm,,
Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,927.467.947,927.467.947,927467947.0,927467947.0
Cổ phiếu đã bán ra công chúng,Cổ phiếu đã bán ra công chúng,Cổ phiếu đã bán ra công chúng,927.467.947,927.467.947,927467947.0,927467947.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,927.467.947,927.467.947,927467947.0,927467947.0
Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,927.399.283,927.399.283,927399283.0,927399283.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,927.399.283,927.399.283,927399283.0,927399283.0
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,68.664,68.664,68664.0,68664.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,68.664,68.664,68664.0,68664.0
