row_label_raw,row_label_full,Tổ chức thu xếp phát hành > Ngân hàng Thương mại Cổ phần Bản Việt,Trái chủ > Ngân hàng Thương mại Cổ phần Bản Việt,Số cuối năm Ngân VND > 120.000.000,"Lãi suất %/năm > Trung bình của lãi suất tiền gửi tiết kiệm doanh nghiệp kỳ hạn 13 tháng bằng VND cộng với biển độ 3,50 (2019: 11,20)",Ngày đáo hạn > Ngày 30 tháng 12 năm 2020,"Mục đích > Bổ sung vốn cho các dự án đầu tư của Tập đoàn bao gồm dự án trồng mới và chăm sóc 10.000 ha cao su (Tỉnh Ratanakiri, Campuchia);Dự án thủy điện Nậm Kông 2 (Tỉnh Attapeu, Lào) và tái cấu trúc nợ vay của Tập đoàn",Tài sản đảm bảo > 12.960.000 cổ phiếu HAG thuộc sở hữu của Chủ tịch HĐQT;13.405.675 cổ phiếu HNG thuộc sở hữu của Công ty.,numeric__Trái chủ > Ngân hàng Thương mại Cổ phần Bản Việt,numeric__Số cuối năm Ngân VND > 120.000.000,"numeric__Lãi suất %/năm > Trung bình của lãi suất tiền gửi tiết kiệm doanh nghiệp kỳ hạn 13 tháng bằng VND cộng với biển độ 3,50 (2019: 11,20)",numeric__Ngày đáo hạn > Ngày 30 tháng 12 năm 2020,"numeric__Mục đích > Bổ sung vốn cho các dự án đầu tư của Tập đoàn bao gồm dự án trồng mới và chăm sóc 10.000 ha cao su (Tỉnh Ratanakiri, Campuchia);Dự án thủy điện Nậm Kông 2 (Tỉnh Attapeu, Lào) và tái cấu trúc nợ vay của Tập đoàn",numeric__Tài sản đảm bảo > 12.960.000 cổ phiếu HAG thuộc sở hữu của Chủ tịch HĐQT;13.405.675 cổ phiếu HNG thuộc sở hữu của Công ty.
Trong đó: Trái phiếu dài hạn đến hạn trả Trái phiếu dài hạn,Trong đó: Trái phiếu dài hạn đến hạn trả Trái phiếu dài hạn,Trong đó: Trái phiếu dài hạn đến hạn trả Trái phiếu dài hạn,,120.000.000,,,,,,120000000.0,,,,
ACBS,ACBS,ACBS,Công ty Cổ phần Việt Golden Farm (*),300.000.000,"Lãi suất tiền gửi kỳ hạn 13 tháng của Ngân hàng thương mại cổ phần Tiên Phong cộng với biển độ 4,50 (2019: 10,00)",Ngày 18 tháng 6 năm 2023,Bổ sung vốn cho các dự án đầu tư và tái cấu trúc nợ vay của Tập đoàn,40.000.000 cổ phiếu HNG thuộc sở hữu của Công ty.,,300000000.0,,,,
