row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Giao dịch,Năm nay,Ngân VNDNăm trước,numeric__Mối quan hệ,numeric__Giao dịch,numeric__Năm nay,numeric__Ngân VNDNăm trước
Công ty Cổ phầnGỗ Hoàng AnhGia Lai,Công ty Cổ phầnGỗ Hoàng AnhGia Lai,Công ty Cổ phầnGỗ Hoàng AnhGia Lai,Công tyliên quan,Cho vayThu hồi gốc cho vayLãi cho vayThanh lý tài sản cố định,95.209.92991.000.00022.231.7606.725.275,100.000.000-19.265.09426.033.893,,,9.520992991e+30,
Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Thành viênHĐQT,Góp vốnhợp tác kinh doanh,36.000.000,-,,,36000000.0,
Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chủ tịchHĐQT,Cho mượnLãi đi vayLãi cho vay,20.120.000--,-6.391.1222.967.516,,,,-63911222967516.0
Công ty Cổ phầnXây dựng Huynh Đệ,Công ty Cổ phầnXây dựng Huynh Đệ,Công ty Cổ phầnXây dựng Huynh Đệ,Công tyliên quan,Thu hồi gốc cho vayThu hồi lãi cho vayLãi cho vay,196.731.11348.224.30415.738.489,--19.946.349,,,1.9673111348224305e+24,19946349.0
Công ty TNHH Tựván Đầu tư Xâydựng Thanh Bình,Công ty TNHH Tựván Đầu tư Xâydựng Thanh Bình,Công ty TNHH Tựván Đầu tư Xâydựng Thanh Bình,Công tyliên quan,Thu hồi gốc cho vayThu hồi lãi cho vayLãi cho vay,147.000.00055.887.81312.846.896,--15.269.167,,,1.4700000055887812e+24,15269167.0
Công ty Cổ phầnPhú Hoàng Anh,Công ty Cổ phầnPhú Hoàng Anh,Công ty Cổ phầnPhú Hoàng Anh,Công tyliên quan,Thu hồi gốc cho vayThu hồi lãi cho vayLãi cho vay,155.872.977194.680.91311.504.781,--15.803.788,,,1.5587297719468092e+25,15803788.0
Công ty TNHHAn Tiến,Công ty TNHHAn Tiến,Công ty TNHHAn Tiến,Công tyliên quan,Thu hồi gốc cho vayThu hồi lãi cho vayLãi cho vay,93.000.00038.098.2447.246.774,--9.429.167,,,9.300000038098245e+22,9429167.0
Công ty TNHHMTV Đại LộcHưng Thịnh,Công ty TNHHMTV Đại LộcHưng Thịnh,Công ty TNHHMTV Đại LộcHưng Thịnh,Công tyliên quan,Thu hồi gốc cho vayThu hồi lãi cho vayLãi cho vay,34.714.75230.246.4363.384.688,--5.304.506,,,3.4714752302464364e+22,5304506.0
Công ty Cổ phầnThương mại Xâydựng Dịch vụ PhúcBảo Minh,Công ty Cổ phầnThương mại Xâydựng Dịch vụ PhúcBảo Minh,Công ty Cổ phầnThương mại Xâydựng Dịch vụ PhúcBảo Minh,Công tyliên quan,Thu hồi gốc cho vayThu hồi lãi cho vayLãi cho vay,50.000.00021.627.7783.652.778,--5.069.444,,,5.000000021627778e+22,5069444.0
