row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Tiền thuê đất trả trước,Tiền thuê đất trả trước,Tiền thuê đất trả trước,8.880.515,9.151.939,8880515.0,9151939.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",679.080,909.734,679080.0,909734.0
Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,1.095.267,1.007.075,1095267.0,1007075.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,10.654.862,11.068.748,10654862.0,11068748.0
