row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Trả trước cho nhà cung cấp hàng hóa và dịch vụ,Trả trước cho nhà cung cấp hàng hóa và dịch vụ,Trả trước cho nhà cung cấp hàng hóa và dịch vụ,276.537.115,53.223.639,276537115.0,53223639.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Trả trước bên liên quan (TM số 28.2),Trong đó: > Trả trước bên liên quan (TM số 28.2),Trả trước bên liên quan (TM số 28.2),268.265.107,49.703.805,268265107.0,49703805.0
Trả trước các bên khác,Trong đó: > Trả trước các bên khác,Trả trước các bên khác,8.272.008,3.519.834,8272008.0,3519834.0
