row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,Ngàn VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Ngàn VND Số cuối năm
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,65.230,-,-,65.230,65230.0,,,65230.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.344.796,4.124.068,(5.164.217),2.304.647,3344796.0,4124068.0,-5164217.0,2304647.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,249.597,27.094.470,(26.826.376),517.691,249597.0,27094470.0,-26826376.0,517691.0
Khác,Khác,Khác,-,3.361.470,(1.250.264),2.111.206,,3361470.0,-1250264.0,2111206.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.659.623,34.580.008,(33.240.857),4.998.774,3659623.0,34580008.0,-33240857.0,4998774.0
