row_label_raw,row_label_full,Ngân hàng > BIDV - Chi nhánh Gia Lai (*),Số cuối năm > Ngàn VND > 249.631.125,Nguyên tệ > Ngàn VND > 203.674.725,Nguyên tệ > USD > 1.978.321,Thời hạn thanh toán và ngày đáo hạn > Từ ngày 9 tháng 6 năm 2019 đến ngày 20 tháng 10 năm 2019,"Lãi suất%/năm > VND: 11,60; USD: 8,60 - 9,28","Tài sản thế chấp > 7 xe ô tô thuộc sở hữu của Công ty;1 xe ô tô thuộc sở hữu của Công ty TNHH Thủy điện Hoàng Anh Gia Lai;3.310.000 cổ phiếu HNG thuộc sở hữu của Công ty;Quyền sử dụng và khai thác 1.199 ha cao su tại Xã Pờ Tó, Huyện la pa,Tĩnh Gia Lai, Việt Nam thuộc sở hữu của Công ty TNHH MTV Cao su Trung Nguyên;Khu liên hợp học viện bóng đá Hoàng Anh Gia Lai; Công trình Bệnh viện Đại học Y Dược HAGL;Trụ sở làm việc của Công ty tại 15 Trường Chinh, Phường Phù Đồng, Thành phố Pleiku, Tĩnh Gia Lai, Việt Nam;Khách sạn Hoàng Anh Gia Lai thuộc sở hữu của Công ty.",numeric__Số cuối năm > Ngàn VND > 249.631.125,numeric__Nguyên tệ > Ngàn VND > 203.674.725,numeric__Nguyên tệ > USD > 1.978.321,numeric__Thời hạn thanh toán và ngày đáo hạn > Từ ngày 9 tháng 6 năm 2019 đến ngày 20 tháng 10 năm 2019,"numeric__Lãi suất%/năm > VND: 11,60; USD: 8,60 - 9,28","numeric__Tài sản thế chấp > 7 xe ô tô thuộc sở hữu của Công ty;1 xe ô tô thuộc sở hữu của Công ty TNHH Thủy điện Hoàng Anh Gia Lai;3.310.000 cổ phiếu HNG thuộc sở hữu của Công ty;Quyền sử dụng và khai thác 1.199 ha cao su tại Xã Pờ Tó, Huyện la pa,Tĩnh Gia Lai, Việt Nam thuộc sở hữu của Công ty TNHH MTV Cao su Trung Nguyên;Khu liên hợp học viện bóng đá Hoàng Anh Gia Lai; Công trình Bệnh viện Đại học Y Dược HAGL;Trụ sở làm việc của Công ty tại 15 Trường Chinh, Phường Phù Đồng, Thành phố Pleiku, Tĩnh Gia Lai, Việt Nam;Khách sạn Hoàng Anh Gia Lai thuộc sở hữu của Công ty."
Trong đó:Vay dài hạn đến hạn trảVay dài hạn,Trong đó:Vay dài hạn đến hạn trảVay dài hạn,Trong đó:Vay dài hạn đến hạn trảVay dài hạn,249.631.125-,,,,,,,,,,,
HD Bank - Chi nhánh Sở giao dịch Đồng Nai,Trong đó:Vay dài hạn đến hạn trảVay dài hạn > HD Bank - Chi nhánh Sở giao dịch Đồng Nai,HD Bank - Chi nhánh Sở giao dịch Đồng Nai,77.000.000,77.000.000,-,Ngày 30 tháng 8 năm 2020,"11,57 - 11,67",98.000.000 cổ phiếu HNG thuộc sở hữu của Công ty.,77000000.0,77000000.0,,,,
Trong đó:Vay dài hạn đến hạn trảVay dài hạn,Trong đó:Vay dài hạn đến hạn trảVay dài hạn,Trong đó:Vay dài hạn đến hạn trảVay dài hạn,77.000.000-,,,,,,,,,,,
