row_label_raw,row_label_full,col_0,Bảng cân đối kế toán tổng hợp,Bảng cân đối kế toán tổng hợp_1,Ngàn VNDBáo cáo kết quả hoạt động kinh doanh tổng hợp,Ngàn VNDBáo cáo kết quả hoạt động kinh doanh tổng hợp_1,numeric__Bảng cân đối kế toán tổng hợp,numeric__Bảng cân đối kế toán tổng hợp_1,numeric__Ngàn VNDBáo cáo kết quả hoạt động kinh doanh tổng hợp,numeric__Ngàn VNDBáo cáo kết quả hoạt động kinh doanh tổng hợp_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Dự phòng nợ phải thu khó đòiLãi chênh lệch tỷ giá hối đoái từ đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Dự phòng nợ phải thu khó đòiLãi chênh lệch tỷ giá hối đoái từ đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Dự phòng nợ phải thu khó đòiLãi chênh lệch tỷ giá hối đoái từ đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,503.625,1.269.183,(765.558),1.269.183,503625.0,1269183.0,-765558.0,1269183.0
Dự phòng nợ phải thu khó đòiLãi chênh lệch tỷ giá hối đoái từ đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Dự phòng nợ phải thu khó đòiLãi chênh lệch tỷ giá hối đoái từ đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Dự phòng nợ phải thu khó đòiLãi chênh lệch tỷ giá hối đoái từ đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,(826.564),(809.401),(17.163),7.382.951,-826564.0,-809401.0,-17163.0,7382951.0
Dự phòng hàng tồn kho,Dự phòng hàng tồn kho,Dự phòng hàng tồn kho,-,-,-,(1.596.030),,,,-1596030.0
(Thuế thu nhập hoãn lại phải trả) tài sản thuế thu nhập hoãn lại,(Thuế thu nhập hoãn lại phải trả) tài sản thuế thu nhập hoãn lại,(Thuế thu nhập hoãn lại phải trả) tài sản thuế thu nhập hoãn lại,(322.939),459.782,,,-322939.0,459782.0,,
(Chi phí) thu nhập thuế TNDN hoãn lại,(Chi phí) thu nhập thuế TNDN hoãn lại,(Chi phí) thu nhập thuế TNDN hoãn lại,,,(782.721),7.056.104,,,-782721.0,7056104.0
