row_label_raw,row_label_full,col_0,31/12/2023,31/12/2023_1,31/12/2023_2,1/1/2023,1/1/2023_1,1/1/2023_2,numeric__31/12/2023,numeric__31/12/2023_1,numeric__31/12/2023_2,numeric__1/1/2023,numeric__1/1/2023_1,numeric__1/1/2023_2
,,,Cost VND,Allowance VND,Carrying amount VND,Cost VND,Allowance VND,Carrying amount VND,,,,,,
Investments in subsidiaries (i),Investments in subsidiaries (i),Investments in subsidiaries (i),"3,039,072,394,329","(223,793,333,929)","2,815,279,060,400","2,877,202,995,029","(169,268,236,844)","2,707,934,758,185",,,,,,
Investments in associates and jointly controlled entities (ii),Investments in associates and jointly controlled entities (ii),Investments in associates and jointly controlled entities (ii),"613,705,350,635","(100,225,000,000)","513,480,350,635","613,705,350,635","(100,225,000,000)","513,480,350,635",,,,,,
Equity investments in other entities (iii),Equity investments in other entities (iii),Equity investments in other entities (iii),"569,372,362,407","(333,557,175,927)","235,815,186,480","569,372,362,407","(327,360,185,522)","242,012,176,885",,,,,,
,,,"4,222,150,107,371","(657,575,509,856)","3,564,574,597,515","4,060,280,708,071","(596,853,422,366)","3,463,427,285,705",,,,,,
