row_label_raw,row_label_full,col_0,31/12/2023 > Giá gốc VND,31/12/2023 > Dự phòng VND,31/12/2023 > Giá trị ghi sổ VND,1/1/2023 > Giá gốc VND,1/1/2023 > Dự phòng VND,1/1/2023 > Giá trị ghi sổ VND,numeric__31/12/2023 > Giá gốc VND,numeric__31/12/2023 > Dự phòng VND,numeric__31/12/2023 > Giá trị ghi sổ VND,numeric__1/1/2023 > Giá gốc VND,numeric__1/1/2023 > Dự phòng VND,numeric__1/1/2023 > Giá trị ghi sổ VND
Đầu tư vào các công ty con (i),Đầu tư vào các công ty con (i),Đầu tư vào các công ty con (i),3.039.072.394.329,(223.793.333.929),2.815.279.060.400,2.877.202.995.029,(169.268.236.844),2.707.934.758.185,3039072394329.0,-223793333929.0,2815279060400.0,2877202995029.0,-169268236844.0,2707934758185.0
Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (ii),Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (ii),Đầu tư vào các công ty liên kết và cơ sở kinh doanh đồng kiểm soát (ii),613.705.350.635,(100.225.000.000),513.480.350.635,613.705.350.635,(100.225.000.000),513.480.350.635,613705350635.0,-100225000000.0,513480350635.0,613705350635.0,-100225000000.0,513480350635.0
Đầu tư góp vốn vào các đơn vị khác (iii),Đầu tư góp vốn vào các đơn vị khác (iii),Đầu tư góp vốn vào các đơn vị khác (iii),569.372.362.407,(333.557.175.927),235.815.186.480,569.372.362.407,(327.360.185.522),242.012.176.885,569372362407.0,-333557175927.0,235815186480.0,569372362407.0,-327360185522.0,242012176885.0
,,,4.222.150.107.371,(657.575.509.856),3.564.574.597.515,4.060.280.708.071,(596.853.422.366),3.463.427.285.705,4222150107371.0,-657575509856.0,3564574597515.0,4060280708071.0,-596853422366.0,3463427285705.0
