row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2023VND,2022VND,,
Công ty Cổ phần Thương mại Bia Sài Gòn Miền Bắc,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Bắc,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Bắc,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Bắc,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Bắc,,
Bán nguyên vật liệu,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Bắc > Bán nguyên vật liệu,Bán nguyên vật liệu,34.704.600,70.755.000,34704600.0,70755000.0
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Bắc > Mua hàng hóa,Mua hàng hóa,807.339.540,1.243.124.790,807339540.0,1243124790.0
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Bắc > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,197.784.408.232,191.718.969.649,197784408232.0,191718969649.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Bắc > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,6.260.131.758,11.681.236.165,6260131758.0,11681236165.0
Cổ tức đã nhận,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Bắc > Cổ tức đã nhận,Cổ tức đã nhận,94.432.386.255,77.549.065.667,94432386255.0,77549065667.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Bắc > Giao dịch khác,Giao dịch khác,509.022.061,5.486.123.466,509022061.0,5486123466.0
Công ty Cổ phần Thương mại Bia Sài Gòn Bắc Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Bắc Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Bắc Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Bắc Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Bắc Trung Bộ,,
Bán nguyên vật liệu,Công ty Cổ phần Thương mại Bia Sài Gòn Bắc Trung Bộ > Bán nguyên vật liệu,Bán nguyên vật liệu,64.110.513,-,64110513.0,
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Bắc Trung Bộ > Mua hàng hóa,Mua hàng hóa,12.225.760,14.191.940,12225760.0,14191940.0
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Bắc Trung Bộ > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,129.827.645.475,139.262.301.339,129827645475.0,139262301339.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Bắc Trung Bộ > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,5.886.565.141,9.973.014.987,5886565141.0,9973014987.0
Cổ tức đã nhận,Công ty Cổ phần Thương mại Bia Sài Gòn Bắc Trung Bộ > Cổ tức đã nhận,Cổ tức đã nhận,59.339.679.444,26.654.352.419,59339679444.0,26654352419.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Bắc Trung Bộ > Giao dịch khác,Giao dịch khác,4.839.639.828,4.419.697.297,4839639828.0,4419697297.0
Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm,,
Bán nguyên vật liệu,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm > Bán nguyên vật liệu,Bán nguyên vật liệu,7.261.800,51.358.669,7261800.0,51358669.0
Mua vật liệu bao bì,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm > Mua vật liệu bao bì,Mua vật liệu bao bì,17.220.000,-,17220000.0,
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm > Mua hàng hóa,Mua hàng hóa,5.370.399.760,5.230.549.010,5370399760.0,5230549010.0
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,336.295.373.462,331.729.392.679,336295373462.0,331729392679.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,10.364.524.210,13.112.706.784,10364524210.0,13112706784.0
Cổ tức đã nhận,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm > Cổ tức đã nhận,Cổ tức đã nhận,93.133.473.353,28.772.816.515,93133473353.0,28772816515.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Trung Tâm > Giao dịch khác,Giao dịch khác,3.102.062.157,3.228.273.458,3102062157.0,3228273458.0
Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung,,
Bán nguyên vật liệu,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Bán nguyên vật liệu,Bán nguyên vật liệu,-,30.549.803,,30549803.0
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Mua hàng hóa,Mua hàng hóa,340.459.480,102.439.960,340459480.0,102439960.0
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,89.370.293.882,115.393.641.398,89370293882.0,115393641398.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,8.804.028.306,7.565.726.699,8804028306.0,7565726699.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Miền Trung > Giao dịch khác,Giao dịch khác,1.474.821.471,929.586.171,1474821471.0,929586171.0
Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên,,
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Mua hàng hóa,Mua hàng hóa,-,52.249.650,,52249650.0
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,151.034.289.414,149.416.403.771,151034289414.0,149416403771.0
Chi phí vật phẩm quảng cáo,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Chi phí vật phẩm quảng cáo,Chi phí vật phẩm quảng cáo,7.943.370.913,8.936.123.242,7943370913.0,8936123242.0
Cổ tức đã nhận,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Cổ tức đã nhận,Cổ tức đã nhận,62.184.664.306,33.075.752.788,62184664306.0,33075752788.0
Giao dịch khác,Công ty Cổ phần Thương mại Bia Sài Gòn Tây Nguyên > Giao dịch khác,Giao dịch khác,1.527.312.946,1.798.236.757,1527312946.0,1798236757.0
Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,,
Cung cấp dịch vụ,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ > Cung cấp dịch vụ,Cung cấp dịch vụ,635.930.000,1.028.880.000,635930000.0,1028880000.0
Mua hàng hóa,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ > Mua hàng hóa,Mua hàng hóa,12.678.640,15.700.600,12678640.0,15700600.0
Hỗ trợ chi phí bán hàng,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ > Hỗ trợ chi phí bán hàng,Hỗ trợ chi phí bán hàng,175.263.752.257,200.136.392.849,175263752257.0,200136392849.0
