row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,31/12/2023VND,1/1/2023VND,,
Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,334.452.974.387,303.175.947.048,334452974387.0,303175947048.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,3.973.494.355.509,3.993.729.244.922,3973494355509.0,3993729244922.0
,,,4.307.947.329.896,4.296.905.191.970,4307947329896.0,4296905191970.0
