row_label_raw,row_label_full,col_0,Code Note,2023VND,2022VND,numeric__Code Note,numeric__2023VND,numeric__2022VND
CASH FLOWS FROM INVESTING ACTIVITIES,CASH FLOWS FROM INVESTING ACTIVITIES,CASH FLOWS FROM INVESTING ACTIVITIES,CASH FLOWS FROM INVESTING ACTIVITIES,CASH FLOWS FROM INVESTING ACTIVITIES,CASH FLOWS FROM INVESTING ACTIVITIES,,,
Payments for additions to fixed assets,CASH FLOWS FROM INVESTING ACTIVITIES > Payments for additions to fixed assets,Payments for additions to fixed assets,21,"(99,279,856,031)","(21,504,308,649)",21.0,,
Proceeds from disposals of fixed assets and other long-term assets,CASH FLOWS FROM INVESTING ACTIVITIES > Proceeds from disposals of fixed assets and other long-term assets,Proceeds from disposals of fixed assets and other long-term assets,22,"160,000,000","2,329,406,722",22.0,,
Payments of term deposits at banks and loans granted,CASH FLOWS FROM INVESTING ACTIVITIES > Payments of term deposits at banks and loans granted,Payments of term deposits at banks and loans granted,23,"(16,616,000,000,000)","(20,652,450,000,000)",23.0,,
Collections of term deposits at banks,CASH FLOWS FROM INVESTING ACTIVITIES > Collections of term deposits at banks,Collections of term deposits at banks,24,"17,637,450,000,000","18,686,000,000,000",24.0,,
Payments for investments in other entities,CASH FLOWS FROM INVESTING ACTIVITIES > Payments for investments in other entities,Payments for investments in other entities,25,"(161,869,399,300)","(39,990,000,000)",25.0,,
Receipts of interests and dividends,CASH FLOWS FROM INVESTING ACTIVITIES > Receipts of interests and dividends,Receipts of interests and dividends,27,"3,202,305,967,590","2,970,368,397,529",27.0,,
Net cash flows from investing activities,CASH FLOWS FROM INVESTING ACTIVITIES > Net cash flows from investing activities,Net cash flows from investing activities,30,"3,962,766,712,259","944,753,495,602",30.0,,
