row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2023VND,2022VND,,
Công ty TNHH Bao Bi San Miguel Yamamura Phú Thọ,Công ty TNHH Bao Bi San Miguel Yamamura Phú Thọ,Công ty TNHH Bao Bi San Miguel Yamamura Phú Thọ,Công ty TNHH Bao Bi San Miguel Yamamura Phú Thọ,Công ty TNHH Bao Bi San Miguel Yamamura Phú Thọ,,
Mua vật liệu bao bì,Công ty TNHH Bao Bi San Miguel Yamamura Phú Thọ > Mua vật liệu bao bì,Mua vật liệu bao bì,71.307.230.000,95.614.854.000,71307230000.0,95614854000.0
Cổ tức đã nhận,Công ty TNHH Bao Bi San Miguel Yamamura Phú Thọ > Cổ tức đã nhận,Cổ tức đã nhận,-,7.344.805.800,,7344805800.0
Giao dịch khác,Công ty TNHH Bao Bi San Miguel Yamamura Phú Thọ > Giao dịch khác,Giao dịch khác,12.938.182,314.133.644,12938182.0,314133644.0
Công ty TNHH Trung Tâm Mê Linh,Công ty TNHH Trung Tâm Mê Linh,Công ty TNHH Trung Tâm Mê Linh,Công ty TNHH Trung Tâm Mê Linh,Công ty TNHH Trung Tâm Mê Linh,,
Mua dịch vụ,Công ty TNHH Trung Tâm Mê Linh > Mua dịch vụ,Mua dịch vụ,5.445.784.613,3.864.789.000,5445784613.0,3864789000.0
Cổ tức đã nhận,Công ty TNHH Trung Tâm Mê Linh > Cổ tức đã nhận,Cổ tức đã nhận,43.802.647.026,76.929.654.084,43802647026.0,76929654084.0
Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,,
Bán nguyên vật liệu,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Bán nguyên vật liệu,Bán nguyên vật liệu,214.594.785.873,288.114.957.233,214594785873.0,288114957233.0
Mua hàng hóa,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô > Mua hàng hóa,Mua hàng hóa,596.434.545.450,784.675.703.760,596434545450.0,784675703760.0
