row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2023VND,2022VND,,
"Công ty Cổ phần Bia, Rượu Sài Gòn - Đồng Xuân","Công ty Cổ phần Bia, Rượu Sài Gòn - Đồng Xuân","Công ty Cổ phần Bia, Rượu Sài Gòn - Đồng Xuân","Công ty Cổ phần Bia, Rượu Sài Gòn - Đồng Xuân","Công ty Cổ phần Bia, Rượu Sài Gòn - Đồng Xuân",,
Bán nguyên vật liệu,"Công ty Cổ phần Bia, Rượu Sài Gòn - Đồng Xuân > Bán nguyên vật liệu",Bán nguyên vật liệu,215.870.750.452,190.444.392.694,215870750452.0,190444392694.0
Cung cấp dịch vụ,"Công ty Cổ phần Bia, Rượu Sài Gòn - Đồng Xuân > Cung cấp dịch vụ",Cung cấp dịch vụ,377.505.600,377.505.600,377505600.0,377505600.0
Mua hàng hóa,"Công ty Cổ phần Bia, Rượu Sài Gòn - Đồng Xuân > Mua hàng hóa",Mua hàng hóa,517.911.465.700,476.446.204.280,517911465700.0,476446204280.0
Cổ tức đã nhận,"Công ty Cổ phần Bia, Rượu Sài Gòn - Đồng Xuân > Cổ tức đã nhận",Cổ tức đã nhận,768.525.000,1.537.050.000,768525000.0,1537050000.0
Giao dịch khác,"Công ty Cổ phần Bia, Rượu Sài Gòn - Đồng Xuân > Giao dịch khác",Giao dịch khác,50.650.000,83.181.393,50650000.0,83181393.0
Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh > Bán nguyên vật liệu,Bán nguyên vật liệu,124.822.104.015,89.530.373.623,124822104015.0,89530373623.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh > Mua hàng hóa,Mua hàng hóa,385.953.741.940,310.054.622.310,385953741940.0,310054622310.0
Mua nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh > Mua nguyên vật liệu,Mua nguyên vật liệu,339.145.091,-,339145091.0,
Cổ tức đã nhận,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh > Cổ tức đã nhận,Cổ tức đã nhận,2.873.500.000,-,2873500000.0,
Giao dịch khác,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh > Giao dịch khác,Giao dịch khác,25.322.442,-,25322442.0,
Công ty Cổ phần Bia Sài Gòn - Sông Lam,Công ty Cổ phần Bia Sài Gòn - Sông Lam,Công ty Cổ phần Bia Sài Gòn - Sông Lam,Công ty Cổ phần Bia Sài Gòn - Sông Lam,Công ty Cổ phần Bia Sài Gòn - Sông Lam,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Sông Lam > Bán nguyên vật liệu,Bán nguyên vật liệu,555.675.843.668,608.428.863.870,555675843668.0,608428863870.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Sông Lam > Mua hàng hóa,Mua hàng hóa,1.621.122.513.990,1.794.654.957.590,1621122513990.0,1794654957590.0
Mua nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Sông Lam > Mua nguyên vật liệu,Mua nguyên vật liệu,226.478.513,-,226478513.0,
Cổ tức đã nhận,Công ty Cổ phần Bia Sài Gòn - Sông Lam > Cổ tức đã nhận,Cổ tức đã nhận,9.285.000.000,34.045.000.000,9285000000.0,34045000000.0
Giao dịch khác,Công ty Cổ phần Bia Sài Gòn - Sông Lam > Giao dịch khác,Giao dịch khác,208.223.527,410.612.031,208223527.0,410612031.0
Công ty Cổ phần Bia Sài Gòn - Hà Nội,Công ty Cổ phần Bia Sài Gòn - Hà Nội,Công ty Cổ phần Bia Sài Gòn - Hà Nội,Công ty Cổ phần Bia Sài Gòn - Hà Nội,Công ty Cổ phần Bia Sài Gòn - Hà Nội,,
Bán nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Hà Nội > Bán nguyên vật liệu,Bán nguyên vật liệu,404.370.437.471,423.117.295.228,404370437471.0,423117295228.0
Mua hàng hóa,Công ty Cổ phần Bia Sài Gòn - Hà Nội > Mua hàng hóa,Mua hàng hóa,1.154.885.859.320,1.230.241.941.110,1154885859320.0,1230241941110.0
Mua nguyên vật liệu,Công ty Cổ phần Bia Sài Gòn - Hà Nội > Mua nguyên vật liệu,Mua nguyên vật liệu,45.910.050,-,45910050.0,
Cổ tức đã nhận,Công ty Cổ phần Bia Sài Gòn - Hà Nội > Cổ tức đã nhận,Cổ tức đã nhận,18.760.000.000,28.140.000.000,18760000000.0,28140000000.0
Giao dịch khác,Công ty Cổ phần Bia Sài Gòn - Hà Nội > Giao dịch khác,Giao dịch khác,101.359.520,555.658.508,101359520.0,555658508.0
Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn,,
Bán hàng hóa và thành phẩm(không bao gồm thuế tiểu thụ đặc biệt),Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn > Bán hàng hóa và thành phẩm(không bao gồm thuế tiểu thụ đặc biệt),Bán hàng hóa và thành phẩm(không bao gồm thuế tiểu thụ đặc biệt),29.618.503.713.233,32.729.556.675.577,29618503713233.0,32729556675577.0
Cung cấp dịch vụ,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn > Cung cấp dịch vụ,Cung cấp dịch vụ,24.049.327.476,15.460.872.000,24049327476.0,15460872000.0
Bán khác,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn > Bán khác,Bán khác,2.126.663.788,5.076.119.830,2126663788.0,5076119830.0
Mua hàng hóa,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn > Mua hàng hóa,Mua hàng hóa,17.862.210.360,23.417.725.320,17862210360.0,23417725320.0
Mua dịch vụ,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn > Mua dịch vụ,Mua dịch vụ,21.840.753.600,9.945.603.900,21840753600.0,9945603900.0
Chi phí vận chuyển,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn > Chi phí vận chuyển,Chi phí vận chuyển,1.562.048.201,1.511.460.924,1562048201.0,1511460924.0
Chi phí thuê pallet,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn > Chi phí thuê pallet,Chi phí thuê pallet,869.915.091,3.616.272.740,869915091.0,3616272740.0
Chi phí sử dụng vỏ chai,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn > Chi phí sử dụng vỏ chai,Chi phí sử dụng vỏ chai,22.179.438.896,11.293.387.310,22179438896.0,11293387310.0
Lợi nhuận được chia,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn > Lợi nhuận được chia,Lợi nhuận được chia,936.367.215.383,1.054.645.615.955,936367215383.0,1054645615955.0
Giao dịch khác,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn > Giao dịch khác,Giao dịch khác,1.645.226.136,2.163.498.804,1645226136.0,2163498804.0
