row_label_raw,row_label_full,Tiền chi trả cổ tức,36,col_2,(3.206.241.018.275),(2.244.409.440.700),numeric__36,numeric__col_2,numeric__(3.206.241.018.275),numeric__(2.244.409.440.700)
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,(3.206.241.018.275),(2.244.409.440.700),40.0,,-3206241018275.0,-2244409440700.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,,273.354.689.765,312.625.065.775,50.0,,273354689765.0,312625065775.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,,2.924.304.281.432,2.611.792.885.629,60.0,,2924304281432.0,2611792885629.0
Ảnh hưởng thay đổi tỷ giá quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,Ảnh hưởng thay đổi tỷ giá quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,Ảnh hưởng thay đổi tỷ giá quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,61,,(256.363.651),(113.669.972),61.0,,-256363651.0,-113669972.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,5,3.197.402.607.546,2.924.304.281.432,70.0,5.0,3197402607546.0,2924304281432.0
