row_label_raw,row_label_full,col_0,Đơn vị,31/12/2023,1/1/2023,numeric__Đơn vị,numeric__31/12/2023,numeric__1/1/2023
Dụng cụ và phụ tùng,Dụng cụ và phụ tùng,Dụng cụ và phụ tùng,cái,81,461,,81.0,461.0
Két nhựa,Két nhựa,Két nhựa,lít,-,80.019,,,80019.0
Hóa chất,Hóa chất,Hóa chất,cái,-,10.625,,,10625.0
Pallet,Pallet,Pallet,cái,-,4.878,,,4878.0
