row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,16.235.734.774.957,14.872.585.915.021,,,16235734774957.0,14872585915021.0
310,310,310,I. Nợ ngắn hạn,,12.254.999.101.487,13.256.722.091.813,,,12254999101487.0,13256722091813.0
311,311,311,1. Phải trả người bán ngắn hạn,20,1.149.359.482.450,848.969.674.956,,20.0,1149359482450.0,848969674956.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,21,2.382.744.496.042,2.187.000.168.901,,21.0,2382744496042.0,2187000168901.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,22,743.558.804.765,1.141.595.121.482,,22.0,743558804765.0,1141595121482.0
314,314,314,4. Phải trả người lao động,23,121.024.414.829,158.115.574.466,,23.0,121024414829.0,158115574466.0
315,315,315,5. Chi phí phải trả ngắn hạn,23,800.638.745.228,1.141.342.815.091,,23.0,800638745228.0,1141342815091.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,24,167.536.390.777,55.608.223.525,,24.0,167536390777.0,55608223525.0
319,319,319,7. Phải trả ngắn hạn khác,25,4.667.612.359.717,4.624.139.478.446,,25.0,4667612359717.0,4624139478446.0
320,320,320,8. Vay ngắn hạn,26,2.022.884.403.190,2.962.805.881.517,,26.0,2022884403190.0,2962805881517.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,199.640.004.489,137.145.153.429,,,199640004489.0,137145153429.0
330,330,330,II. Nợ dài hạn,,3.980.735.673.470,1.615.863.823.208,,,3980735673470.0,1615863823208.0
337,337,337,1. Phải trả dài hạn khác,25,131.337.646.990,1.777.389.000,,25.0,131337646990.0,1777389000.0
338,338,338,2. Vay dài hạn,26,3.748.480.104.516,1.517.104.929.560,,26.0,3748480104516.0,1517104929560.0
341,341,341,3. Thuế thu nhập hoãn lại phải trả,33.3,98.233.766.682,93.263.739.269,,333.0,98233766682.0,93263739269.0
342,342,342,4. Dự phòng phải trả dài hạn,,2.684.155.282,3.717.765.379,,,2684155282.0,3717765379.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,14.084.931.650.452,13.381.475.140.394,,,14084931650452.0,13381475140394.0
410,410,410,I. Vốn chủ sở hữu,27.1,14.084.931.650.452,13.381.475.140.394,,271.0,14084931650452.0,13381475140394.0
411,411,411,1. Vốn cổ phần,,6.117.790.020.000,5.977.730.480.000,,,6117790020000.0,5977730480000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,6.117.790.020.000,5.977.730.480.000,,,6117790020000.0,5977730480000.0
412,412,412,2. Thắng dư vốn cổ phần,,80.398.440.806,10.677.980.806,,,80398440806.0,10677980806.0
414,414,414,3. Vốn khác thuộc chủ sở hữu,,634.480.052.599,32.030.490.000,,,634480052599.0,32030490000.0
415,415,415,4. Cổ phiếu quỹ,,(2.500.560.000),(2.500.560.000),,,-2500560000.0,-2500560000.0
418,418,418,5. Quỹ đầu tư phát triển,,106.673.070.652,82.466.447.657,,,106673070652.0,82466447657.0
421,421,421,6. Lợi nhuận sau thuế chưa phân phối,,2.308.311.063.143,2.669.077.393.194,,,2308311063143.0,2669077393194.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,2.093.441.872.917,1.511.817.064.863,,,2093441872917.0,1511817064863.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,214.869.190.226,1.157.260.328.331,,,214869190226.0,1157260328331.0
429,429,429,7. Lợi ích cổ đông không kiểm soát,,4.839.779.563.252,4.611.992.908.737,,,4839779563252.0,4611992908737.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,30.320.666.425.409,28.254.061.055.415,,,30320666425409.0,28254061055415.0
