row_label_raw,row_label_full,Số đầu năm > Cộng: Dự phòng trích lập trong năm,Năm nay > 399.788.991.037 > 306.301.342.913,VNDNăm trước > 114.504.628.843 > 289.658.672.480,numeric__Năm nay > 399.788.991.037 > 306.301.342.913,numeric__VNDNăm trước > 114.504.628.843 > 289.658.672.480
Trừ: Giảm do thanh lý công ty con,Trừ: Giảm do thanh lý công ty con,Trừ: Giảm do thanh lý công ty con,(351.298.305.591),(1.203.539.510),-351298305591.0,-1203539510.0
Trừ: Hoàn nhập dự phòng trong năm,Trừ: Hoàn nhập dự phòng trong năm,Trừ: Hoàn nhập dự phòng trong năm,(1.730.000.000),(3.170.770.776),-1730000000.0,-3170770776.0
Số cuối năm,Số cuối năm,Số cuối năm,353.062.028.359,399.788.991.037,353062028359.0,399788991037.0
