row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,1.056.802.243.719,1.887.483.177.447,1056802243719.0,1887483177447.0
Chi phí lương,Chi phí lương,Chi phí lương,419.007.505.582,349.505.096.044,419007505582.0,349505096044.0
Chi phí quảng cáo,Chi phí quảng cáo,Chi phí quảng cáo,280.702.574.664,168.299.432.860,280702574664.0,168299432860.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,114.090.423.717,1.024.812.138.337,114090423717.0,1024812138337.0
Hỗ trợ lãi suất,Hỗ trợ lãi suất,Hỗ trợ lãi suất,70.538.768.136,224.155.276.171,70538768136.0,224155276171.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,13.653.389.488,5.550.444.262,13653389488.0,5550444262.0
Chi phí khác,Chi phí khác,Chi phí khác,158.809.582.132,115.160.789.773,158809582132.0,115160789773.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,1.083.002.678.333,997.632.206.311,1083002678333.0,997632206311.0
Chi phí lương,Chi phí lương,Chi phí lương,459.955.511.430,385.602.340.248,459955511430.0,385602340248.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,304.511.221.505,356.242.168.141,304511221505.0,356242168141.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,174.008.030.307,168.326.327.238,174008030307.0,168326327238.0
Chi phí lợi thế thương mại,Chi phí lợi thế thương mại,Chi phí lợi thế thương mại,28.401.318.374,29.398.551.250,28401318374.0,29398551250.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,22.873.130.364,28.388.361.001,22873130364.0,28388361001.0
Chi phí khác,Chi phí khác,Chi phí khác,93.253.466.353,29.674.458.433,93253466353.0,29674458433.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.139.804.922.052,2.885.115.383.758,2139804922052.0,2885115383758.0
