row_label_raw,row_label_full,Ông Lương Trí Thìn,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Ông Trần Việt Anh,Ông Trần Việt Anh,Ông Trần Việt Anh,Thành viên,từ nhiệm ngày 18 tháng 3 năm 2022,,
Ông Hà Đức Hiếu,Ông Hà Đức Hiếu,Ông Hà Đức Hiếu,Thành viên,,,
Ông Bùi Ngọc Đức,Ông Bùi Ngọc Đức,Ông Bùi Ngọc Đức,Thành viên,,,
Bà Đỗ Thị Thái,Bà Đỗ Thị Thái,Bà Đỗ Thị Thái,Thành viên,,,
Ông Nguyễn Phạm Anh Tài,Ông Nguyễn Phạm Anh Tài,Ông Nguyễn Phạm Anh Tài,Thành viên,bổ nhiệm ngày 28 tháng 5 năm 2022,,
