row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,72.189.584.218,70.053.075.590,72189584218.0,70053075590.0
Thu nhập từ phạt vi phạm hợp đồng,Thu nhập từ phạt vi phạm hợp đồng,Thu nhập từ phạt vi phạm hợp đồng,58.041.228.991,34.443.547.915,58041228991.0,34443547915.0
Thu nhập từ thanh lý tài sản cố định,Thu nhập từ thanh lý tài sản cố định,Thu nhập từ thanh lý tài sản cố định,3.191.261.126,3.497.412.354,3191261126.0,3497412354.0
Thu nhập từ bảo hành công trình,Thu nhập từ bảo hành công trình,Thu nhập từ bảo hành công trình,-,20.293.635.662,,20293635662.0
Khác,Khác,Khác,10.957.094.101,11.818.479.659,10957094101.0,11818479659.0
Chi phí khác,Chi phí khác,Chi phí khác,79.504.795.496,76.151.228.264,79504795496.0,76151228264.0
Phạt chậm nộp,Phạt chậm nộp,Phạt chậm nộp,31.349.718.105,14.221.338.539,31349718105.0,14221338539.0
Chi phí phạt thanh lý hợp đồng,Chi phí phạt thanh lý hợp đồng,Chi phí phạt thanh lý hợp đồng,11.934.129.628,3.152.250.562,11934129628.0,3152250562.0
Chi phí liên quan đến hoạt động dự án,Chi phí liên quan đến hoạt động dự án,Chi phí liên quan đến hoạt động dự án,-,20.085.340.080,,20085340080.0
Dự phòng phạt vi phạm quy định về thuế,Dự phòng phạt vi phạm quy định về thuế,Dự phòng phạt vi phạm quy định về thuế,-,5.675.971.909,,5675971909.0
Khác,Khác,Khác,36.220.947.763,33.016.327.174,36220947763.0,33016327174.0
Lỗ KHÁC,Lỗ KHÁC,Lỗ KHÁC,(7.315.211.278),(6.098.152.674),-7315211278.0,-6098152674.0
