row_label_raw,row_label_full,Số đầu năm > Vay trong năm,Năm nay > 4.479.910.811.077 > 7.351.034.066.654,VNDNăm trước > 5.945.316.428.504 > 3.300.553.384.729,numeric__Năm nay > 4.479.910.811.077 > 7.351.034.066.654,numeric__VNDNăm trước > 5.945.316.428.504 > 3.300.553.384.729
Trả nợ gốc vay,Trả nợ gốc vay,Trả nợ gốc vay,(5.582.160.671.357),(4.760.055.453.310),-5582160671357.0,-4760055453310.0
Trải phiếu đã chuyển đổi trong năm,Trải phiếu đã chuyển đổi trong năm,Trải phiếu đã chuyển đổi trong năm,(140.000.000.000),-,-140000000000.0,
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,(28.058.000.000),(26.600.727.274),-28058000000.0,-26600727274.0
Phân bố chi phí phát hành trái phiếu,Phân bố chi phí phát hành trái phiếu,Phân bố chi phí phát hành trái phiếu,21.395.071.767,20.697.178.428,21395071767.0,20697178428.0
Giảm do thanh lý công ty con,Giảm do thanh lý công ty con,Giảm do thanh lý công ty con,(330.756.770.435),-,-330756770435.0,
Số cuối năm,Số cuối năm,Số cuối năm,5.771.364.507.706,4.479.910.811.077,5771364507706.0,4479910811077.0
