row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,4.667.612.359.717,4.624.139.478.446,4667612359717.0,4624139478446.0
Nhận đặt cọc của khách hàng cá nhân mua căn hộ,Nhận đặt cọc của khách hàng cá nhân mua căn hộ,Nhận đặt cọc của khách hàng cá nhân mua căn hộ,2.474.152.052.548,1.830.583.949.875,2474152052548.0,1830583949875.0
Nhận vốn góp HĐHTKD,Nhận vốn góp HĐHTKD,Nhận vốn góp HĐHTKD,1.317.377.609.229,1.198.241.179.261,1317377609229.0,1198241179261.0
"- Công ty Cổ phần Kinh doanhBắt động sản Hà An SG (""Hà An SG"") (*)","- Công ty Cổ phần Kinh doanhBắt động sản Hà An SG (""Hà An SG"") (*)","- Công ty Cổ phần Kinh doanhBắt động sản Hà An SG (""Hà An SG"") (*)",1.080.000.000.000,1.080.000.000.000,1080000000000.0,1080000000000.0
- Công ty TNHH Đầu tư Xuất Nhập KhẩuTổng hợp Đức Mai,- Công ty TNHH Đầu tư Xuất Nhập KhẩuTổng hợp Đức Mai,- Công ty TNHH Đầu tư Xuất Nhập KhẩuTổng hợp Đức Mai,134.856.329.459,-,134856329459.0,
- Khác,- Khác,- Khác,102.521.279.770,118.241.179.261,102521279770.0,118241179261.0
Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,561.009.611.726,1.317.082.886.541,561009611726.0,1317082886541.0
Phí bảo trì,Phí bảo trì,Phí bảo trì,86.486.638.329,86.130.673.578,86486638329.0,86130673578.0
"Nhận đặt cọc, ký quỹ, ký cược ngắn hạn","Nhận đặt cọc, ký quỹ, ký cược ngắn hạn","Nhận đặt cọc, ký quỹ, ký cược ngắn hạn",83.019.101.039,54.448.087.146,83019101039.0,54448087146.0
Phải trả các khoản đầu tư,Phải trả các khoản đầu tư,Phải trả các khoản đầu tư,3.298.811.337,54.171.114.777,3298811337.0,54171114777.0
Khác,Khác,Khác,142.268.535.509,83.481.587.268,142268535509.0,83481587268.0
Dài hạn,Dài hạn,Dài hạn,131.337.646.990,1.777.389.000,131337646990.0,1777389000.0
Nhận vốn góp HĐHTKD từ Xuân Định,Nhận vốn góp HĐHTKD từ Xuân Định,Nhận vốn góp HĐHTKD từ Xuân Định,130.986.646.990,-,130986646990.0,
Khác,Khác,Khác,351.000.000,1.777.389.000,351000000.0,1777389000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.798.950.006.707,4.625.916.867.446,4798950006707.0,4625916867446.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên khác,Trong đó: > Phải trả bên khác,Phải trả bên khác,4.758.942.710.827,4.616.049.933.446,4758942710827.0,4616049933446.0
Phải trả bên liên quan (Thuyết minh số 34),Trong đó: > Phải trả bên liên quan (Thuyết minh số 34),Phải trả bên liên quan (Thuyết minh số 34),40.007.295.880,9.866.934.000,40007295880.0,9866934000.0
