row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu từ bên khác,Ngắn hạn > Phải thu từ bên khác,Phải thu từ bên khác,745.074.451.226,665.077.802.066,745074451226.0,665077802066.0
- Tập đoàn Viễn thông Quân đội (Viettel Group),Ngắn hạn > - Tập đoàn Viễn thông Quân đội (Viettel Group),- Tập đoàn Viễn thông Quân đội (Viettel Group),135.500.397.395,114.706.559.000,135500397395.0,114706559000.0
- Cá nhân mua căn hộ,Ngắn hạn > - Cá nhân mua căn hộ,- Cá nhân mua căn hộ,104.476.882.423,91.533.965.920,104476882423.0,91533965920.0
- Chi nhánh Công ty Cổ phần Viễn thông FPT,Ngắn hạn > - Chi nhánh Công ty Cổ phần Viễn thông FPT,- Chi nhánh Công ty Cổ phần Viễn thông FPT,80.075.508.700,2.794.353.650,80075508700.0,2794353650.0
- Công ty TNHH Điện Cơ Solen (Việt Nam),Ngắn hạn > - Công ty TNHH Điện Cơ Solen (Việt Nam),- Công ty TNHH Điện Cơ Solen (Việt Nam),51.954.862.627,49.679.739.001,51954862627.0,49679739001.0
- Công ty TNHH Truyền hình cáp SaigonTourist,Ngắn hạn > - Công ty TNHH Truyền hình cáp SaigonTourist,- Công ty TNHH Truyền hình cáp SaigonTourist,32.138.556.670,41.268.274.861,32138556670.0,41268274861.0
- Công ty TNHH MTV Thông tin M3,Ngắn hạn > - Công ty TNHH MTV Thông tin M3,- Công ty TNHH MTV Thông tin M3,26.412.433.718,87.239.601.505,26412433718.0,87239601505.0
- Các khách hàng khác,Ngắn hạn > - Các khách hàng khác,- Các khách hàng khác,314.515.809.693,277.855.308.129,314515809693.0,277855308129.0
Phải thu từ bên liên quan (Thuyết minh số 32),Ngắn hạn > Phải thu từ bên liên quan (Thuyết minh số 32),Phải thu từ bên liên quan (Thuyết minh số 32),29.471.772,-,29471772.0,
,,,745.103.922.998,665.077.802.066,745103922998.0,665077802066.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Cá nhân mua căn hộ,Dài hạn > Cá nhân mua căn hộ,Cá nhân mua căn hộ,26.151.900.862,62.090.158.544,26151900862.0,62090158544.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,771.255.823.860,727.167.960.610,771255823860.0,727167960610.0
