row_label_raw,row_label_full,Tên công ty liên kết,Lĩnh vực kinh doanh,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Lĩnh vực kinh doanh,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
Tên công ty liên kết,Tên công ty liên kết,Tên công ty liên kết,Lĩnh vực kinh doanh,Tỷ lệ sở hữu(%),Giá gốc đầu tưVND,Tỷ lệ sở hữu(%),Giá gốc đầu tưVND,,,,,
Công ty Cổ phần Dịch vụ Du lịch Phú Thọ (*),Tên công ty liên kết > Công ty Cổ phần Dịch vụ Du lịch Phú Thọ (*),Công ty Cổ phần Dịch vụ Du lịch Phú Thọ (*),Kinh doanh dịch vụ du lịch,"34,96%",558.480.840.895,"29,06%",445.523.233.946,,0.3496,558480840895.0,0.29059999999999997,445523233946.0
Công ty Cổ phần Đầu tư và Phát triển Hạ tầng An Việt,Tên công ty liên kết > Công ty Cổ phần Đầu tư và Phát triển Hạ tầng An Việt,Công ty Cổ phần Đầu tư và Phát triển Hạ tầng An Việt,Phát triển hạ tầng,"45,00%",153.596.834.708,"45,00%",154.803.801.775,,0.45,153596834708.0,0.45,154803801775.0
Công ty Cổ phần Vật liệu điện và Viễn thông Sam Cường,Tên công ty liên kết > Công ty Cổ phần Vật liệu điện và Viễn thông Sam Cường,Công ty Cổ phần Vật liệu điện và Viễn thông Sam Cường,"Sản xuất thiết bị, vật liệu điện, viễn thông","24,95%",28.871.984.374,"33,74%",28.643.787.780,,0.2495,28871984374.0,0.33740000000000003,28643787780.0
Công ty Cổ phần Capella Việt Nam,Tên công ty liên kết > Công ty Cổ phần Capella Việt Nam,Công ty Cổ phần Capella Việt Nam,Tổ chức sự kiện và quảng cáo,"31,48%",2.879.407.358,"31,48%",2.555.036.723,,0.3148,2879407358.0,0.3148,2555036723.0
Công ty Cổ phần Sam Nông nghiệp Công nghệ cao (Thuyết minh số 4),Tên công ty liên kết > Công ty Cổ phần Sam Nông nghiệp Công nghệ cao (Thuyết minh số 4),Công ty Cổ phần Sam Nông nghiệp Công nghệ cao (Thuyết minh số 4),"Trồng trọt, chăn nuôi, chế biến và kinh doanh nông sản",-,-,"48,00%",16.000.000.000,,,,0.48,16000000000.0
TỔNG CỘNG,Tên công ty liên kết > TỔNG CỘNG,TỔNG CỘNG,,,743.829.067.335,,647.525.860.224,,,743829067335.0,,647525860224.0
