row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,2.418.906.096.719,1.964.272.944.502,,,2418906096719.0,1964272944502.0
210,210,210,I. Các khoản phải thu dài hạn,,124.394.542.597,160.197.585.636,,,124394542597.0,160197585636.0
211,211,211,1. Phải thu dài hạn của khách hàng,7,26.151.900.862,62.090.158.544,,7.0,26151900862.0,62090158544.0
216,216,216,2. Phải thu dài hạn khác,10,98.242.641.735,98.107.427.092,,10.0,98242641735.0,98107427092.0
220,220,220,II. Tài sản cố định,,814.629.167.586,818.205.099.653,,,814629167586.0,818205099653.0
221,221,221,1. Tài sản cố định hữu hình,13,770.101.462.710,781.548.060.217,,13.0,770101462710.0,781548060217.0
222,222,222,Nguyên giá,,1.303.762.241.370,1.264.216.082.477,,,1303762241370.0,1264216082477.0
223,223,223,Giá trị khấu hao lũy kế,,(533.660.778.660),(482.668.022.260),,,-533660778660.0,-482668022260.0
224,224,224,2. Tài sản cố định thuê tài chính,14,8.064.780.735,-,,14.0,8064780735.0,
225,225,225,Nguyên giá,,8.534.855.673,-,,,8534855673.0,
226,226,226,Giá trị khấu hao lũy kế,,(470.074.938),-,,,-470074938.0,
227,227,227,3. Tài sản cố định vô hình,15,36.462.924.141,36.657.039.436,,15.0,36462924141.0,36657039436.0
228,228,228,Nguyên giá,,48.316.679.116,47.048.023.116,,,48316679116.0,47048023116.0
229,229,229,Giá trị hao mòn lũy kế,,(11.853.754.975),(10.390.983.680),,,-11853754975.0,-10390983680.0
230,230,230,III. Bất động sản đầu tư,16,156.147.330.669,185.936.116.134,,16.0,156147330669.0,185936116134.0
231,231,231,1. Nguyên giá,,191.771.768.996,221.599.140.439,,,191771768996.0,221599140439.0
232,232,232,2. Giá trị khấu hao lũy kế,,(35.624.438.327),(35.663.024.305),,,-35624438327.0,-35663024305.0
240,240,240,IV. Tài sản dở dang dài hạn,,124.089.941.673,105.071.602.701,,,124089941673.0,105071602701.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,17,124.089.941.673,105.071.602.701,,17.0,124089941673.0,105071602701.0
250,250,250,V. Đầu tư tài chính dài hạn,18,1.145.729.067.335,650.525.860.224,,18.0,1145729067335.0,650525860224.0
252,252,252,1. Đầu tư vào công ty liên kết,,743.829.067.335,647.525.860.224,,,743829067335.0,647525860224.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,415.400.000.000,16.500.000.000,,,415400000000.0,16500000000.0
254,254,254,3. Dự phòng đầu tư tài chính dài hạn,,(13.500.000.000),(13.500.000.000),,,-13500000000.0,-13500000000.0
260,260,260,VI. Tài sản dài hạn khác,,53.916.046.859,44.336.680.154,,,53916046859.0,44336680154.0
261,261,261,1. Chi phí trả trước dài hạn,12,53.916.046.859,44.336.680.154,,12.0,53916046859.0,44336680154.0
270,270,270,TỔNG CỘNG TÀI SẢN,,5.055.749.642.844,4.333.252.680.466,,,5055749642844.0,4333252680466.0
