row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,2.234.771.167.532,1.665.018.087.032,,,2234771167532.0,1665018087032.0
310,310,310,I. Nợ ngắn hạn,,1.523.363.280.084,877.118.516.761,,,1523363280084.0,877118516761.0
311,311,311,1. Phải trả người bán ngắn hạn,19,203.560.500.342,133.997.464.630,,19.0,203560500342.0,133997464630.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,20,40.247.000.694,19.986.591.997,,20.0,40247000694.0,19986591997.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,21,18.494.282.698,11.074.791.672,,21.0,18494282698.0,11074791672.0
314,314,314,4. Phải trả người lao động,,20.717.952.783,16.228.885.952,,,20717952783.0,16228885952.0
315,315,315,5. Chi phí phải trả ngắn hạn,22,61.227.402.333,23.426.103.564,,22.0,61227402333.0,23426103564.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,1.251.304.800,2.016.556.656,,,1251304800.0,2016556656.0
319,319,319,7. Phải trả ngắn hạn khác,23,171.787.519.786,31.009.920.749,,23.0,171787519786.0,31009920749.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,24,1.004.218.140.166,630.251.992.696,,24.0,1004218140166.0,630251992696.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,1.859.176.482,9.126.208.845,,,1859176482.0,9126208845.0
330,330,330,II. Nợ dài hạn,,711.407.887.448,787.899.570.271,,,711407887448.0,787899570271.0
331,331,331,1. Phải trả người bán dài hạn,,220.000.000,519.220.713,,,220000000.0,519220713.0
336,336,336,2. Doanh thu chưa thực hiện dài hạn,,3.358.755.562,3.798.805.078,,,3358755562.0,3798805078.0
337,337,337,3. Phải trả dài hạn khác,,8.322.114.240,7.912.478.915,,,8322114240.0,7912478915.0
338,338,338,4. Vay và nợ thuê tài chính dài hạn,24,676.963.618.835,760.063.187.944,,24.0,676963618835.0,760063187944.0
341,341,341,5. Thuế thu nhập hoãn lại phải trả,31.3,22.543.398.811,15.605.877.621,,313.0,22543398811.0,15605877621.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,2.820.978.475.312,2.668.234.593.434,,,2820978475312.0,2668234593434.0
410,410,410,I. Vốn chủ sở hữu,,2.820.978.475.312,2.668.234.593.434,,,2820978475312.0,2668234593434.0
411,411,411,1. Vốn cổ phần,25.1,2.490.362.630.000,2.417.857.030.000,,251.0,2490362630000.0,2417857030000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,2.490.362.630.000,2.417.857.030.000,,,2490362630000.0,2417857030000.0
418,418,418,2. Quỹ đầu tư phát triển,25.1,8.977.359.749,8.999.152.874,,251.0,8977359749.0,8999152874.0
421,421,421,3. Lợi nhuận sau thuế chưa phân phối,25.1,116.760.826.787,93.759.294.157,,251.0,116760826787.0,93759294157.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,17.654.344.440,-,,,17654344440.0,
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,99.106.482.347,93.759.294.157,,,99106482347.0,93759294157.0
429,429,429,4. Lợi ích cổ đông không kiểm soát,,204.877.658.776,147.619.116.403,,,204877658776.0,147619116403.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,5.055.749.642.844,4.333.252.680.466,,,5055749642844.0,4333252680466.0
