row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,26.1,2.680.177.956.767,2.227.819.761.128,,261.0,2680177956767.0,2227819761128.0
02,02,02,2. Các khoản giảm trừ doanh thu,26.1,(10.449.144.792),(6.952.100.911),,261.0,-10449144792.0,-6952100911.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,26.1,2.669.728.811.975,2.220.867.660.217,,261.0,2669728811975.0,2220867660217.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,27,(2.262.923.870.539),(2.031.329.150.717),,27.0,-2262923870539.0,-2031329150717.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,406.804.941.436,189.538.509.500,,,406804941436.0,189538509500.0
21,21,21,6. Doanh thu hoạt động tài chính,26.2,155.119.005.250,237.947.496.031,,262.0,155119005250.0,237947496031.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay,28,(224.660.986.336) (139.757.724.421),(170.190.466.726) (108.518.299.203),,28.0,,
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay,28,(224.660.986.336) (139.757.724.421),(170.190.466.726) (108.518.299.203),,28.0,,
24,24,24,8. Phần lãi trong công ty liên kết,,20.339.587.391,21.855.003.944,,,20339587391.0,21855003944.0
25,25,25,9. Chi phí bán hàng,29,(107.965.495.254),(56.336.970.777),,29.0,-107965495254.0,-56336970777.0
26,26,26,10. Chi phí quản lý doanh nghiệp,29,(83.165.729.945),(78.255.337.946),,29.0,-83165729945.0,-78255337946.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,166.471.322.542,144.558.234.026,,,166471322542.0,144558234026.0
31,31,31,12. Thu nhập khác,30,2.616.282.576,2.122.058.301,,30.0,2616282576.0,2122058301.0
32,32,32,13. Chi phí khác,30,(3.966.284.388),(3.718.845.551),,30.0,-3966284388.0,-3718845551.0
40,40,40,14. Lỗ khác,,(1.350.001.812),(1.596.787.250),,,-1350001812.0,-1596787250.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,165.121.320.730,142.961.446.776,,,165121320730.0,142961446776.0
51,51,51,16. Chi phí thuế TNDN hiện hành,31.1,(43.220.410.304),(21.196.067.767),,311.0,-43220410304.0,-21196067767.0
52,52,52,17. Chi phí thuế TNDN hoãn lại,31.3,(6.937.521.190),(7.812.768.491),,313.0,-6937521190.0,-7812768491.0
60,60,60,18. Lợi nhuận sau thuế TNDN,,114.963.389.236,113.952.610.518,,,114963389236.0,113952610518.0
61,61,61,19. Lợi nhuận sau thuế của công ty mẹ,,99.106.482.347,109.181.495.840,,,99106482347.0,109181495840.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,15.856.906.889,4.771.114.678,,,15856906889.0,4771114678.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,25.4,394,430,,254.0,394.0,430.0
71,71,71,22. Lãi suy giảm trên cổ phiếu,25.4,394,430,,254.0,394.0,430.0
