row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,165.121.320.730,142.961.446.776,,,165121320730.0,142961446776.0
02,02,02,Khấu hao và hao mòn tài sản cố định và bắt động sản đầu tư,"13, 14, 15, 16",60.970.141.248,67.642.908.719,,,60970141248.0,67642908719.0
03,03,03,Dự phòng,,45.824.025.000,45.825.642.906,,,45824025000.0,45825642906.0
04,04,04,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,319.275.693,253.975.277,,,319275693.0,253975277.0
05,05,05,Lãi từ hoạt động đầu tư,,(118.846.780.274),(147.078.818.058),,,-118846780274.0,-147078818058.0
06,06,06,Chi phí lãi vay,28,139.757.724.421,108.518.299.203,,28.0,139757724421.0,108518299203.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,293.145.706.818,218.123.454.823,,,293145706818.0,218123454823.0
09,09,09,Tăng các khoản phải thu,,(101.768.193.364),(290.661.076.553),,,-101768193364.0,-290661076553.0
10,10,10,(Tăng) giảm hàng tồn kho,,(234.948.378.305),54.590.748.236,,,-234948378305.0,54590748236.0
11,11,11,Tăng các khoản phải trả,,242.038.964.080,14.470.253.741,,,242038964080.0,14470253741.0
12,12,12,Tăng chi phí trả trước,,(8.634.112.703),(14.098.730.086),,,-8634112703.0,-14098730086.0
13,13,13,Giảm (tăng) chứng khoán kinh doanh,,190.617.144.078,(364.085.411.885),,,190617144078.0,-364085411885.0
14,14,14,Tiền lãi vay đã trả,,(133.311.287.753),(100.254.973.278),,,-133311287753.0,-100254973278.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,,(18.832.934.182),(16.879.305.384),,,-18832934182.0,-16879305384.0
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(11.201.993.735),(10.236.254.821),,,-11201993735.0,-10236254821.0
20,20,20,Lưu chuyển tiền thuần từ (sử dụng vào) hoạt động kinh doanh,,217.104.914.934,(509.031.295.207),,,217104914934.0,-509031295207.0
,,,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,Tiền chi để mua sắm tài sản cố định,,(29.368.028.346),(20.350.201.417),,,-29368028346.0,-20350201417.0
22,22,22,Tiền thu do thanh lý tài sản cố định và các tài sản dài hạn khác,,20.030.000.000,23.841.418.181,,,20030000000.0,23841418181.0
23,23,23,Tiền chi cho vay,,(29.010.000.000),(11.260.000.000),,,-29010000000.0,-11260000000.0
24,24,24,Tiền thu hồi cho vay,,2.960.000.000,2.860.000.000,,,2960000000.0,2860000000.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,(569.462.329.378),(204.148.000.000),,,-569462329378.0,-204148000000.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,111.414.885.800,240.364.652.500,,,111414885800.0,240364652500.0
27,27,27,"Tiền thu lãi cho vay, cổ tức được chia",,32.348.698.193,19.762.042.257,,,32348698193.0,19762042257.0
30,30,30,Lưu chuyển tiền thuần (sử dụng vào) từ hoạt động đầu tư,,(461.086.773.731),51.069.911.521,,,-461086773731.0,51069911521.0
