row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,107.965.495.254,56.336.970.777,107965495254.0,56336970777.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,37.325.823.989,19.967.085.951,37325823989.0,19967085951.0
"- Chi phí hoa hồng, môi giới","- Chi phí hoa hồng, môi giới","- Chi phí hoa hồng, môi giới",25.746.102.755,6.087.023.806,25746102755.0,6087023806.0
- Chi phí quảng cáo,- Chi phí quảng cáo,- Chi phí quảng cáo,17.795.783.915,-,17795783915.0,
- Chi phí lương,- Chi phí lương,- Chi phí lương,11.193.824.563,11.300.875.484,11193824563.0,11300875484.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,15.903.960.032,18.981.985.536,15903960032.0,18981985536.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,83.165.729.945,78.255.337.946,83165729945.0,78255337946.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,49.691.072.513,42.109.671.863,49691072513.0,42109671863.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,14.021.478.793,10.849.493.608,14021478793.0,10849493608.0
- Chi phí đồ dùng văn phòng,- Chi phí đồ dùng văn phòng,- Chi phí đồ dùng văn phòng,1.329.858.748,2.290.046.470,1329858748.0,2290046470.0
- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,- Chi phí khấu hao và hao mòn,1.058.165.471,1.971.667.916,1058165471.0,1971667916.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,17.065.154.420,21.034.458.089,17065154420.0,21034458089.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,191.131.225.199,134.592.308.723,191131225199.0,134592308723.0
