row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Thay đổi trong dự phòng các khoản đầu tư,Thay đổi trong dự phòng các khoản đầu tư,Thay đổi trong dự phòng các khoản đầu tư,(32.092.665.566),(26.236.718.542),(5.855.947.024),(10.218.169.003),-32092665566.0,-26236718542.0,-5855947024.0,-10218169003.0
Chênh lệch chi phí khấu hao,Chênh lệch chi phí khấu hao,Chênh lệch chi phí khấu hao,(2.319.217.640),(1.639.469.078),(679.748.562),(612.783.875),-2319217640.0,-1639469078.0,-679748562.0,-612783875.0
Thay đổi trong doanh thu chưa thực hiện,Thay đổi trong doanh thu chưa thực hiện,Thay đổi trong doanh thu chưa thực hiện,(34.027.272),(69.873.110),35.845.838,(644.081.676),-34027272.0,-69873110.0,35845838.0,-644081676.0
Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện,Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện,Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện,8.335.873.166,8.806.370.875,(470.497.709),128.453.829,8335873166.0,8806370875.0,-470497709.0,128453829.0
Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện,Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện,Lỗ thuế chuyển sang các năm sau Lợi nhuận nội bộ chưa thực hiện,3.566.638.501,3.533.812.234,32.826.267,3.533.812.234,3566638501.0,3533812234.0,32826267.0,3533812234.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,(22.543.398.811),(15.605.877.621),,,-22543398811.0,-15605877621.0,,
Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,(6.937.521.190),(7.812.768.491),,,-6937521190.0,-7812768491.0
