row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nay VND,Năm trước VND,numeric__Các giao dịch,numeric__Năm nay VND,numeric__Năm trước VND
Công ty con,Công ty con,Công ty con,Rút tiền gửi,17.727.884.721,70.777.985.624,,17727884721.0,70777985624.0
Công ty con,Công ty con,Công ty con,Nhận tiền gửi,13.728.066.458,70.340.219.522,,13728066458.0,70340219522.0
Công ty con,Công ty con,Công ty con,Thu nhập dịch vụ,360.000,2.194.000,,360000.0,2194000.0
Công ty con,Công ty con,Công ty con,Chi phí nhận tiền gửi,2.311.625.715,1.397.969.052,,2311625715.0,1397969052.0
Công ty con,Công ty con,Công ty con,Nhận cổ tức,-,853.080.106,,,853080106.0
"Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc",Thu nhập (i),57.532.419.373,65.576.099.917,,57532419373.0,65576099917.0
"Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc","Hội đồng Quản trị, Ban Kiểm soát và Ban Tổng giám đốc",Chi phí nhận tiền gửi,5.105.641.352,1.412.392.420,,5105641352.0,1412392420.0
