row_label_raw,row_label_full,col_0,col_1,Số cuối năm VND,Số đầu năm VND,numeric__col_1,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Các cam kết thuế hoạt động không thể hủy ngang,Các cam kết thuế hoạt động không thể hủy ngang,Các cam kết thuế hoạt động không thể hủy ngang,Các cam kết thuế hoạt động không thể hủy ngang,Các cam kết thuế hoạt động không thể hủy ngang,Các cam kết thuế hoạt động không thể hủy ngang,,,
-,Các cam kết thuế hoạt động không thể hủy ngang > -,-,Đến hạn trong 1 năm,150.279.501.330,166.780.387.675,,150279501330.0,166780387675.0
-,Các cam kết thuế hoạt động không thể hủy ngang > -,-,Đến hạn từ 1 đến 5 năm,302.641.883.284,324.432.335.083,,302641883284.0,324432335083.0
-,Các cam kết thuế hoạt động không thể hủy ngang > -,-,Đến hạn sau 5 năm,42.119.710.155,22.024.316.668,,42119710155.0,22024316668.0
,,,,495.041.094.769,513.237.039.426,,495041094769.0,513237039426.0
